id,division,weight,cnt
UC_61587211d7b0c43ebd7552f9,EARTH,18.61,
UC_61587211d7b0c43ebd7552f9,ECONOMICS,1.24,
UC_61587211d7b0c43ebd7552f9,ENGINEERING,0.81,
UC_61587211d7b0c43ebd7552f9,ENVIRONMENTAL,17.97,
UC_61587211d7b0c43ebd7552f9,INFORMATION AND COMPUTING,0.61,
UC_61587211d7b0c43ebd7552f9,"LANGUAGE, COMMUNICATION AND CULTURE",1.01,
UC_61587211d7b0c43ebd7552f9,LAW AND LEGAL STUDIES,0.44,
UC_61587211d7b0c43ebd7552f9,MATHEMATICAL,0.38,
UC_61587211d7b0c43ebd7552f9,MEDICAL AND HEALTH,2.37,
UC_61587211d7b0c43ebd7552f9,OTHERS(IRRELEVANT),4.03,
UC_61587211d7b0c43ebd7552f9,OTHERS(RELEVANT),9.23,
UC_61587211d7b0c43ebd7552f9,PHYSICAL,1.45,
UC_61587211d7b0c43ebd7552f9,PSYCHOLOGY AND COGNITIVE SCIENCES,1.73,
UC_61587211d7b0c43ebd7552f9,STUDIES IN HUMAN SOCIETY,2.73,
UC_61587211d7b0c43ebd7552f9,TECHNOLOGY,4.52,
UC_61587224d7b0c43ebd7552fa,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",4.27,
UC_61587224d7b0c43ebd7552fa,EARTH,0.92,
UC_61587224d7b0c43ebd7552fa,ECONOMICS,2.89,
UC_61587224d7b0c43ebd7552fa,ENGINEERING,1.05,
UC_61587224d7b0c43ebd7552fa,"LANGUAGE, COMMUNICATION AND CULTURE",0.67,
UC_61587224d7b0c43ebd7552fa,LAW AND LEGAL STUDIES,1.46,
UC_61587224d7b0c43ebd7552fa,MEDICAL AND HEALTH,0.27,
UC_61587224d7b0c43ebd7552fa,OTHERS(IRRELEVANT),3.74,
UC_61587224d7b0c43ebd7552fa,OTHERS(RELEVANT),2.3,
UC_61587224d7b0c43ebd7552fa,STUDIES IN CREATIVE ARTS AND WRITING,1.4900000000000002,
UC_61587224d7b0c43ebd7552fa,STUDIES IN HUMAN SOCIETY,5.58,
UC_61587224d7b0c43ebd7552fa,TECHNOLOGY,1.38,
UC_61587248d7b0c43ebd7552fb,BIOLOGICAL,2.21,
UC_61587248d7b0c43ebd7552fb,BUILT ENVIRONMENT AND DESIGN,0.75,
UC_61587248d7b0c43ebd7552fb,CHEMICAL,1.25,
UC_61587248d7b0c43ebd7552fb,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.22,
UC_61587248d7b0c43ebd7552fb,EARTH,2.27,
UC_61587248d7b0c43ebd7552fb,ECONOMICS,1.04,
UC_61587248d7b0c43ebd7552fb,EDUCATION,16.15,
UC_61587248d7b0c43ebd7552fb,ENVIRONMENTAL,1.98,
UC_61587248d7b0c43ebd7552fb,HISTORY AND ARCHAEOLOGY,1.8900000000000001,
UC_61587248d7b0c43ebd7552fb,INFORMATION AND COMPUTING,1.4,
UC_61587248d7b0c43ebd7552fb,"LANGUAGE, COMMUNICATION AND CULTURE",7.01,
UC_61587248d7b0c43ebd7552fb,LAW AND LEGAL STUDIES,0.87,
UC_61587248d7b0c43ebd7552fb,MATHEMATICAL,0.63,
UC_61587248d7b0c43ebd7552fb,MEDICAL AND HEALTH,1.7,
UC_61587248d7b0c43ebd7552fb,OTHERS(IRRELEVANT),8.08,
UC_61587248d7b0c43ebd7552fb,OTHERS(RELEVANT),5.8100000000000005,
UC_61587248d7b0c43ebd7552fb,PHILOSOPHY AND RELIGIOUS STUDIES,1.48,
UC_61587248d7b0c43ebd7552fb,PHYSICAL,1.86,
UC_61587248d7b0c43ebd7552fb,PSYCHOLOGY AND COGNITIVE SCIENCES,10.28,
UC_61587248d7b0c43ebd7552fb,STUDIES IN CREATIVE ARTS AND WRITING,2.39,
UC_61587248d7b0c43ebd7552fb,STUDIES IN HUMAN SOCIETY,6.83,
UC_61587275d7b0c43ebd7552fc,AGRICULTURAL AND VETERINARY,1.08,
UC_61587275d7b0c43ebd7552fc,BIOLOGICAL,0.6,
UC_61587275d7b0c43ebd7552fc,EARTH,3.48,
UC_61587275d7b0c43ebd7552fc,ECONOMICS,0.82,
UC_61587275d7b0c43ebd7552fc,ENGINEERING,0.39,
UC_61587275d7b0c43ebd7552fc,ENVIRONMENTAL,6.79,
UC_61587275d7b0c43ebd7552fc,HISTORY AND ARCHAEOLOGY,2.7,
UC_61587275d7b0c43ebd7552fc,INFORMATION AND COMPUTING,0.4,
UC_61587275d7b0c43ebd7552fc,"LANGUAGE, COMMUNICATION AND CULTURE",2.12,
UC_61587275d7b0c43ebd7552fc,LAW AND LEGAL STUDIES,1.29,
UC_61587275d7b0c43ebd7552fc,MEDICAL AND HEALTH,0.6,
UC_61587275d7b0c43ebd7552fc,OTHERS(IRRELEVANT),8.99,
UC_61587275d7b0c43ebd7552fc,OTHERS(RELEVANT),5.15,
UC_61587275d7b0c43ebd7552fc,PHYSICAL,1.09,
UC_61587275d7b0c43ebd7552fc,PSYCHOLOGY AND COGNITIVE SCIENCES,3.33,
UC_61587275d7b0c43ebd7552fc,STUDIES IN CREATIVE ARTS AND WRITING,2.12,
UC_61587275d7b0c43ebd7552fc,STUDIES IN HUMAN SOCIETY,13.290000000000001,
UC_61587275d7b0c43ebd7552fc,TECHNOLOGY,1.31,
UC_615872a0d7b0c43ebd7552fd,AGRICULTURAL AND VETERINARY,0.12,
UC_615872a0d7b0c43ebd7552fd,CHEMICAL,0.08,
UC_615872a0d7b0c43ebd7552fd,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.71,
UC_615872a0d7b0c43ebd7552fd,ECONOMICS,0.71,
UC_615872a0d7b0c43ebd7552fd,EDUCATION,1.55,
UC_615872a0d7b0c43ebd7552fd,ENGINEERING,3.96,
UC_615872a0d7b0c43ebd7552fd,ENVIRONMENTAL,1.0,
UC_615872a0d7b0c43ebd7552fd,HISTORY AND ARCHAEOLOGY,2.43,
UC_615872a0d7b0c43ebd7552fd,INFORMATION AND COMPUTING,6.54,
UC_615872a0d7b0c43ebd7552fd,"LANGUAGE, COMMUNICATION AND CULTURE",2.87,
UC_615872a0d7b0c43ebd7552fd,MATHEMATICAL,1.4700000000000002,
UC_615872a0d7b0c43ebd7552fd,MEDICAL AND HEALTH,0.07,
UC_615872a0d7b0c43ebd7552fd,OTHERS(IRRELEVANT),3.84,
UC_615872a0d7b0c43ebd7552fd,OTHERS(RELEVANT),7.15,
UC_615872a0d7b0c43ebd7552fd,PHYSICAL,0.33,
UC_615872a0d7b0c43ebd7552fd,STUDIES IN CREATIVE ARTS AND WRITING,1.6800000000000002,
UC_615872a0d7b0c43ebd7552fd,STUDIES IN HUMAN SOCIETY,1.8399999999999999,
UC_615872a0d7b0c43ebd7552fd,TECHNOLOGY,5.35,
UC_615872bed7b0c43ebd7552fe,AGRICULTURAL AND VETERINARY,1.3900000000000001,
UC_615872bed7b0c43ebd7552fe,BIOLOGICAL,7.95,
UC_615872bed7b0c43ebd7552fe,BUILT ENVIRONMENT AND DESIGN,2.34,
UC_615872bed7b0c43ebd7552fe,CHEMICAL,1.95,
UC_615872bed7b0c43ebd7552fe,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.13,
UC_615872bed7b0c43ebd7552fe,EARTH,0.6799999999999999,
UC_615872bed7b0c43ebd7552fe,ECONOMICS,2.1,
UC_615872bed7b0c43ebd7552fe,EDUCATION,1.3399999999999999,
UC_615872bed7b0c43ebd7552fe,ENGINEERING,2.54,
UC_615872bed7b0c43ebd7552fe,ENVIRONMENTAL,1.68,
UC_615872bed7b0c43ebd7552fe,HISTORY AND ARCHAEOLOGY,1.99,
UC_615872bed7b0c43ebd7552fe,INFORMATION AND COMPUTING,2.71,
UC_615872bed7b0c43ebd7552fe,"LANGUAGE, COMMUNICATION AND CULTURE",1.0,
UC_615872bed7b0c43ebd7552fe,LAW AND LEGAL STUDIES,1.99,
UC_615872bed7b0c43ebd7552fe,MATHEMATICAL,1.81,
UC_615872bed7b0c43ebd7552fe,MEDICAL AND HEALTH,42.91,
UC_615872bed7b0c43ebd7552fe,OTHERS(IRRELEVANT),8.0,
UC_615872bed7b0c43ebd7552fe,OTHERS(RELEVANT),4.76,
UC_615872bed7b0c43ebd7552fe,PHILOSOPHY AND RELIGIOUS STUDIES,1.0,
UC_615872bed7b0c43ebd7552fe,PHYSICAL,0.6799999999999999,
UC_615872bed7b0c43ebd7552fe,PSYCHOLOGY AND COGNITIVE SCIENCES,6.39,
UC_615872bed7b0c43ebd7552fe,STUDIES IN HUMAN SOCIETY,11.02,
UC_615872bed7b0c43ebd7552fe,TECHNOLOGY,2.54,
UC_615872ded7b0c43ebd7552ff,BIOLOGICAL,0.44,
UC_615872ded7b0c43ebd7552ff,CHEMICAL,0.75,
UC_615872ded7b0c43ebd7552ff,ECONOMICS,0.6,
UC_615872ded7b0c43ebd7552ff,EDUCATION,2.4,
UC_615872ded7b0c43ebd7552ff,ENGINEERING,2.45,
UC_615872ded7b0c43ebd7552ff,ENVIRONMENTAL,0.44,
UC_615872ded7b0c43ebd7552ff,HISTORY AND ARCHAEOLOGY,1.39,
UC_615872ded7b0c43ebd7552ff,INFORMATION AND COMPUTING,0.62,
UC_615872ded7b0c43ebd7552ff,"LANGUAGE, COMMUNICATION AND CULTURE",8.9,
UC_615872ded7b0c43ebd7552ff,LAW AND LEGAL STUDIES,4.39,
UC_615872ded7b0c43ebd7552ff,MATHEMATICAL,0.05,
UC_615872ded7b0c43ebd7552ff,OTHERS(IRRELEVANT),9.47,
UC_615872ded7b0c43ebd7552ff,OTHERS(RELEVANT),5.03,
UC_615872ded7b0c43ebd7552ff,PHILOSOPHY AND RELIGIOUS STUDIES,1.82,
UC_615872ded7b0c43ebd7552ff,PSYCHOLOGY AND COGNITIVE SCIENCES,0.57,
UC_615872ded7b0c43ebd7552ff,STUDIES IN CREATIVE ARTS AND WRITING,8.32,
UC_615872ded7b0c43ebd7552ff,STUDIES IN HUMAN SOCIETY,20.73,
UC_615872ded7b0c43ebd7552ff,TECHNOLOGY,3.86,
UC_615872eed7b0c43ebd755300,AGRICULTURAL AND VETERINARY,1.68,
UC_615872eed7b0c43ebd755300,BUILT ENVIRONMENT AND DESIGN,3.96,
UC_615872eed7b0c43ebd755300,CHEMICAL,0.67,
UC_615872eed7b0c43ebd755300,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",2.21,
UC_615872eed7b0c43ebd755300,EARTH,4.52,
UC_615872eed7b0c43ebd755300,ECONOMICS,2.52,
UC_615872eed7b0c43ebd755300,ENGINEERING,0.14,
UC_615872eed7b0c43ebd755300,ENVIRONMENTAL,8.92,
UC_615872eed7b0c43ebd755300,HISTORY AND ARCHAEOLOGY,0.5800000000000001,
UC_615872eed7b0c43ebd755300,"LANGUAGE, COMMUNICATION AND CULTURE",1.0899999999999999,
UC_615872eed7b0c43ebd755300,LAW AND LEGAL STUDIES,0.69,
UC_615872eed7b0c43ebd755300,MATHEMATICAL,0.5700000000000001,
UC_615872eed7b0c43ebd755300,MEDICAL AND HEALTH,0.05,
UC_615872eed7b0c43ebd755300,OTHERS(IRRELEVANT),10.42,
UC_615872eed7b0c43ebd755300,OTHERS(RELEVANT),3.4,
UC_615872eed7b0c43ebd755300,PHYSICAL,1.37,
UC_615872eed7b0c43ebd755300,STUDIES IN CREATIVE ARTS AND WRITING,0.6,
UC_615872eed7b0c43ebd755300,STUDIES IN HUMAN SOCIETY,7.53,
UC_615872eed7b0c43ebd755300,TECHNOLOGY,1.29,
UC_61587306d7b0c43ebd755301,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.8,
UC_61587306d7b0c43ebd755301,EARTH,1.04,
UC_61587306d7b0c43ebd755301,EDUCATION,2.42,
UC_61587306d7b0c43ebd755301,ENGINEERING,0.54,
UC_61587306d7b0c43ebd755301,ENVIRONMENTAL,1.04,
UC_61587306d7b0c43ebd755301,"LANGUAGE, COMMUNICATION AND CULTURE",1.47,
UC_61587306d7b0c43ebd755301,LAW AND LEGAL STUDIES,1.04,
UC_61587306d7b0c43ebd755301,MATHEMATICAL,1.04,
UC_61587306d7b0c43ebd755301,MEDICAL AND HEALTH,11.18,
UC_61587306d7b0c43ebd755301,OTHERS(IRRELEVANT),1.03,
UC_61587306d7b0c43ebd755301,OTHERS(RELEVANT),5.38,
UC_61587306d7b0c43ebd755301,PHYSICAL,1.04,
UC_61587306d7b0c43ebd755301,PSYCHOLOGY AND COGNITIVE SCIENCES,3.33,
UC_61587306d7b0c43ebd755301,STUDIES IN CREATIVE ARTS AND WRITING,0.27,
UC_61587306d7b0c43ebd755301,STUDIES IN HUMAN SOCIETY,2.25,
UC_61587306d7b0c43ebd755301,TECHNOLOGY,0.43,
UC_61587319d7b0c43ebd755302,BIOLOGICAL,3.7,
UC_61587319d7b0c43ebd755302,CHEMICAL,0.19,
UC_61587319d7b0c43ebd755302,EARTH,0.41,
UC_61587319d7b0c43ebd755302,EDUCATION,3.54,
UC_61587319d7b0c43ebd755302,ENGINEERING,2.8200000000000003,
UC_61587319d7b0c43ebd755302,ENVIRONMENTAL,0.41,
UC_61587319d7b0c43ebd755302,INFORMATION AND COMPUTING,1.17,
UC_61587319d7b0c43ebd755302,MATHEMATICAL,1.21,
UC_61587319d7b0c43ebd755302,MEDICAL AND HEALTH,25.24,
UC_61587319d7b0c43ebd755302,OTHERS(IRRELEVANT),0.84,
UC_61587319d7b0c43ebd755302,OTHERS(RELEVANT),2.73,
UC_61587319d7b0c43ebd755302,PHYSICAL,2.18,
UC_61587319d7b0c43ebd755302,PSYCHOLOGY AND COGNITIVE SCIENCES,5.44,
UC_61587319d7b0c43ebd755302,STUDIES IN HUMAN SOCIETY,0.11,
UC_61587319d7b0c43ebd755302,TECHNOLOGY,0.29000000000000004,
UC_6158733dd7b0c43ebd755303,BIOLOGICAL,12.53,
UC_6158733dd7b0c43ebd755303,CHEMICAL,0.6200000000000001,
UC_6158733dd7b0c43ebd755303,EARTH,0.07,
UC_6158733dd7b0c43ebd755303,ENVIRONMENTAL,0.07,
UC_6158733dd7b0c43ebd755303,HISTORY AND ARCHAEOLOGY,1.15,
UC_6158733dd7b0c43ebd755303,LAW AND LEGAL STUDIES,1.15,
UC_6158733dd7b0c43ebd755303,MEDICAL AND HEALTH,5.43,
UC_6158733dd7b0c43ebd755303,OTHERS(IRRELEVANT),1.09,
UC_6158733dd7b0c43ebd755303,OTHERS(RELEVANT),1.6600000000000001,
UC_6158733dd7b0c43ebd755303,PSYCHOLOGY AND COGNITIVE SCIENCES,0.53,
UC_6158733dd7b0c43ebd755303,STUDIES IN HUMAN SOCIETY,2.7,
UC_6158734bd7b0c43ebd755304,AGRICULTURAL AND VETERINARY,3.25,
UC_6158734bd7b0c43ebd755304,BIOLOGICAL,0.71,
UC_6158734bd7b0c43ebd755304,CHEMICAL,2.09,
UC_6158734bd7b0c43ebd755304,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.6600000000000001,
UC_6158734bd7b0c43ebd755304,EARTH,0.5800000000000001,
UC_6158734bd7b0c43ebd755304,ECONOMICS,4.2,
UC_6158734bd7b0c43ebd755304,EDUCATION,0.9500000000000001,
UC_6158734bd7b0c43ebd755304,ENGINEERING,0.19,
UC_6158734bd7b0c43ebd755304,ENVIRONMENTAL,6.78,
UC_6158734bd7b0c43ebd755304,HISTORY AND ARCHAEOLOGY,3.22,
UC_6158734bd7b0c43ebd755304,INFORMATION AND COMPUTING,0.09,
UC_6158734bd7b0c43ebd755304,"LANGUAGE, COMMUNICATION AND CULTURE",2.24,
UC_6158734bd7b0c43ebd755304,LAW AND LEGAL STUDIES,3.91,
UC_6158734bd7b0c43ebd755304,MATHEMATICAL,0.4,
UC_6158734bd7b0c43ebd755304,MEDICAL AND HEALTH,6.7,
UC_6158734bd7b0c43ebd755304,OTHERS(IRRELEVANT),6.77,
UC_6158734bd7b0c43ebd755304,OTHERS(RELEVANT),2.45,
UC_6158734bd7b0c43ebd755304,PHYSICAL,1.77,
UC_6158734bd7b0c43ebd755304,PSYCHOLOGY AND COGNITIVE SCIENCES,7.51,
UC_6158734bd7b0c43ebd755304,STUDIES IN HUMAN SOCIETY,11.31,
UC_6158734bd7b0c43ebd755304,TECHNOLOGY,1.44,
UC_6158737fd7b0c43ebd755305,AGRICULTURAL AND VETERINARY,0.96,
UC_6158737fd7b0c43ebd755305,BIOLOGICAL,6.48,
UC_6158737fd7b0c43ebd755305,CHEMICAL,0.8200000000000001,
UC_6158737fd7b0c43ebd755305,EARTH,1.2000000000000002,
UC_6158737fd7b0c43ebd755305,ECONOMICS,1.57,
UC_6158737fd7b0c43ebd755305,EDUCATION,2.2199999999999998,
UC_6158737fd7b0c43ebd755305,ENGINEERING,0.32,
UC_6158737fd7b0c43ebd755305,ENVIRONMENTAL,0.39,
UC_6158737fd7b0c43ebd755305,INFORMATION AND COMPUTING,3.0,
UC_6158737fd7b0c43ebd755305,"LANGUAGE, COMMUNICATION AND CULTURE",0.92,
UC_6158737fd7b0c43ebd755305,MATHEMATICAL,0.22,
UC_6158737fd7b0c43ebd755305,MEDICAL AND HEALTH,31.2,
UC_6158737fd7b0c43ebd755305,OTHERS(IRRELEVANT),6.59,
UC_6158737fd7b0c43ebd755305,OTHERS(RELEVANT),5.37,
UC_6158737fd7b0c43ebd755305,PHYSICAL,0.22,
UC_6158737fd7b0c43ebd755305,PSYCHOLOGY AND COGNITIVE SCIENCES,3.78,
UC_6158737fd7b0c43ebd755305,STUDIES IN HUMAN SOCIETY,6.96,
UC_615873aed7b0c43ebd755306,AGRICULTURAL AND VETERINARY,5.91,
UC_615873aed7b0c43ebd755306,BIOLOGICAL,1.23,
UC_615873aed7b0c43ebd755306,BUILT ENVIRONMENT AND DESIGN,2.5100000000000002,
UC_615873aed7b0c43ebd755306,CHEMICAL,1.64,
UC_615873aed7b0c43ebd755306,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",2.8899999999999997,
UC_615873aed7b0c43ebd755306,EARTH,6.42,
UC_615873aed7b0c43ebd755306,ECONOMICS,3.59,
UC_615873aed7b0c43ebd755306,EDUCATION,0.05,
UC_615873aed7b0c43ebd755306,ENGINEERING,1.49,
UC_615873aed7b0c43ebd755306,ENVIRONMENTAL,13.81,
UC_615873aed7b0c43ebd755306,HISTORY AND ARCHAEOLOGY,1.88,
UC_615873aed7b0c43ebd755306,INFORMATION AND COMPUTING,0.83,
UC_615873aed7b0c43ebd755306,LAW AND LEGAL STUDIES,2.9,
UC_615873aed7b0c43ebd755306,MEDICAL AND HEALTH,4.7700000000000005,
UC_615873aed7b0c43ebd755306,OTHERS(IRRELEVANT),3.85,
UC_615873aed7b0c43ebd755306,OTHERS(RELEVANT),5.18,
UC_615873aed7b0c43ebd755306,PHYSICAL,1.47,
UC_615873aed7b0c43ebd755306,PSYCHOLOGY AND COGNITIVE SCIENCES,0.99,
UC_615873aed7b0c43ebd755306,STUDIES IN CREATIVE ARTS AND WRITING,2.33,
UC_615873aed7b0c43ebd755306,STUDIES IN HUMAN SOCIETY,15.15,
UC_615873aed7b0c43ebd755306,TECHNOLOGY,1.43,
UC_615873e6d7b0c43ebd755307,BIOLOGICAL,1.73,
UC_615873e6d7b0c43ebd755307,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",2.25,
UC_615873e6d7b0c43ebd755307,EARTH,0.25,
UC_615873e6d7b0c43ebd755307,ECONOMICS,5.95,
UC_615873e6d7b0c43ebd755307,EDUCATION,0.49,
UC_615873e6d7b0c43ebd755307,ENGINEERING,0.76,
UC_615873e6d7b0c43ebd755307,ENVIRONMENTAL,0.94,
UC_615873e6d7b0c43ebd755307,HISTORY AND ARCHAEOLOGY,6.13,
UC_615873e6d7b0c43ebd755307,INFORMATION AND COMPUTING,9.709999999999999,
UC_615873e6d7b0c43ebd755307,"LANGUAGE, COMMUNICATION AND CULTURE",7.1,
UC_615873e6d7b0c43ebd755307,LAW AND LEGAL STUDIES,4.25,
UC_615873e6d7b0c43ebd755307,MATHEMATICAL,0.62,
UC_615873e6d7b0c43ebd755307,MEDICAL AND HEALTH,0.73,
UC_615873e6d7b0c43ebd755307,OTHERS(IRRELEVANT),11.48,
UC_615873e6d7b0c43ebd755307,OTHERS(RELEVANT),2.14,
UC_615873e6d7b0c43ebd755307,PSYCHOLOGY AND COGNITIVE SCIENCES,3.34,
UC_615873e6d7b0c43ebd755307,STUDIES IN CREATIVE ARTS AND WRITING,8.47,
UC_615873e6d7b0c43ebd755307,STUDIES IN HUMAN SOCIETY,12.59,
UC_615873e6d7b0c43ebd755307,TECHNOLOGY,2.97,
UC_61587424d7b0c43ebd755308,BIOLOGICAL,1.9600000000000002,
UC_61587424d7b0c43ebd755308,CHEMICAL,1.11,
UC_61587424d7b0c43ebd755308,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.02,
UC_61587424d7b0c43ebd755308,EARTH,0.05,
UC_61587424d7b0c43ebd755308,EDUCATION,4.36,
UC_61587424d7b0c43ebd755308,ENVIRONMENTAL,0.05,
UC_61587424d7b0c43ebd755308,INFORMATION AND COMPUTING,1.5,
UC_61587424d7b0c43ebd755308,"LANGUAGE, COMMUNICATION AND CULTURE",1.8,
UC_61587424d7b0c43ebd755308,LAW AND LEGAL STUDIES,6.12,
UC_61587424d7b0c43ebd755308,MATHEMATICAL,0.05,
UC_61587424d7b0c43ebd755308,MEDICAL AND HEALTH,3.9899999999999998,
UC_61587424d7b0c43ebd755308,OTHERS(IRRELEVANT),9.45,
UC_61587424d7b0c43ebd755308,OTHERS(RELEVANT),2.86,
UC_61587424d7b0c43ebd755308,PHILOSOPHY AND RELIGIOUS STUDIES,0.63,
UC_61587424d7b0c43ebd755308,PHYSICAL,0.05,
UC_61587424d7b0c43ebd755308,PSYCHOLOGY AND COGNITIVE SCIENCES,0.85,
UC_61587424d7b0c43ebd755308,STUDIES IN CREATIVE ARTS AND WRITING,1.12,
UC_61587424d7b0c43ebd755308,STUDIES IN HUMAN SOCIETY,4.64,
UC_61587454d7b0c43ebd755309,AGRICULTURAL AND VETERINARY,6.359999999999999,
UC_61587454d7b0c43ebd755309,BIOLOGICAL,15.43,
UC_61587454d7b0c43ebd755309,BUILT ENVIRONMENT AND DESIGN,1.83,
UC_61587454d7b0c43ebd755309,CHEMICAL,0.09,
UC_61587454d7b0c43ebd755309,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.11,
UC_61587454d7b0c43ebd755309,EARTH,7.67,
UC_61587454d7b0c43ebd755309,ECONOMICS,0.18,
UC_61587454d7b0c43ebd755309,ENGINEERING,0.5599999999999999,
UC_61587454d7b0c43ebd755309,ENVIRONMENTAL,3.39,
UC_61587454d7b0c43ebd755309,HISTORY AND ARCHAEOLOGY,0.99,
UC_61587454d7b0c43ebd755309,MEDICAL AND HEALTH,0.19,
UC_61587454d7b0c43ebd755309,OTHERS(IRRELEVANT),2.04,
UC_61587454d7b0c43ebd755309,OTHERS(RELEVANT),2.75,
UC_61587454d7b0c43ebd755309,STUDIES IN HUMAN SOCIETY,4.27,
UC_61587454d7b0c43ebd755309,TECHNOLOGY,0.08,
UC_61587477d7b0c43ebd75530b,BIOLOGICAL,0.72,
UC_61587477d7b0c43ebd75530b,EARTH,0.81,
UC_61587477d7b0c43ebd75530b,ENGINEERING,1.12,
UC_61587477d7b0c43ebd75530b,ENVIRONMENTAL,0.81,
UC_61587477d7b0c43ebd75530b,INFORMATION AND COMPUTING,0.64,
UC_61587477d7b0c43ebd75530b,"LANGUAGE, COMMUNICATION AND CULTURE",2.8000000000000003,
UC_61587477d7b0c43ebd75530b,LAW AND LEGAL STUDIES,0.93,
UC_61587477d7b0c43ebd75530b,OTHERS(IRRELEVANT),1.58,
UC_61587477d7b0c43ebd75530b,OTHERS(RELEVANT),2.01,
UC_61587477d7b0c43ebd75530b,PSYCHOLOGY AND COGNITIVE SCIENCES,0.21000000000000002,
UC_61587477d7b0c43ebd75530b,STUDIES IN HUMAN SOCIETY,0.2,
UC_61587477d7b0c43ebd75530b,TECHNOLOGY,5.52,
UC_615874bbd7b0c43ebd75530c,AGRICULTURAL AND VETERINARY,3.41,
UC_615874bbd7b0c43ebd75530c,BIOLOGICAL,0.97,
UC_615874bbd7b0c43ebd75530c,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.65,
UC_615874bbd7b0c43ebd75530c,EARTH,1.33,
UC_615874bbd7b0c43ebd75530c,ECONOMICS,2.56,
UC_615874bbd7b0c43ebd75530c,EDUCATION,2.4400000000000004,
UC_615874bbd7b0c43ebd75530c,ENGINEERING,2.05,
UC_615874bbd7b0c43ebd75530c,ENVIRONMENTAL,2.14,
UC_615874bbd7b0c43ebd75530c,"LANGUAGE, COMMUNICATION AND CULTURE",1.22,
UC_615874bbd7b0c43ebd75530c,MATHEMATICAL,1.13,
UC_615874bbd7b0c43ebd75530c,MEDICAL AND HEALTH,1.17,
UC_615874bbd7b0c43ebd75530c,OTHERS(IRRELEVANT),7.51,
UC_615874bbd7b0c43ebd75530c,OTHERS(RELEVANT),6.61,
UC_615874bbd7b0c43ebd75530c,PSYCHOLOGY AND COGNITIVE SCIENCES,3.14,
UC_615874bbd7b0c43ebd75530c,STUDIES IN CREATIVE ARTS AND WRITING,1.75,
UC_615874bbd7b0c43ebd75530c,STUDIES IN HUMAN SOCIETY,2.7199999999999998,
UC_615874bbd7b0c43ebd75530c,TECHNOLOGY,2.05,
UC_615874eed7b0c43ebd75530d,AGRICULTURAL AND VETERINARY,1.02,
UC_615874eed7b0c43ebd75530d,BIOLOGICAL,2.25,
UC_615874eed7b0c43ebd75530d,BUILT ENVIRONMENT AND DESIGN,1.22,
UC_615874eed7b0c43ebd75530d,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.91,
UC_615874eed7b0c43ebd75530d,EARTH,1.1,
UC_615874eed7b0c43ebd75530d,ECONOMICS,2.44,
UC_615874eed7b0c43ebd75530d,EDUCATION,0.12,
UC_615874eed7b0c43ebd75530d,HISTORY AND ARCHAEOLOGY,0.11,
UC_615874eed7b0c43ebd75530d,INFORMATION AND COMPUTING,5.24,
UC_615874eed7b0c43ebd75530d,"LANGUAGE, COMMUNICATION AND CULTURE",9.74,
UC_615874eed7b0c43ebd75530d,LAW AND LEGAL STUDIES,4.24,
UC_615874eed7b0c43ebd75530d,MATHEMATICAL,0.19,
UC_615874eed7b0c43ebd75530d,MEDICAL AND HEALTH,5.28,
UC_615874eed7b0c43ebd75530d,OTHERS(IRRELEVANT),10.08,
UC_615874eed7b0c43ebd75530d,OTHERS(RELEVANT),5.32,
UC_615874eed7b0c43ebd75530d,PSYCHOLOGY AND COGNITIVE SCIENCES,4.26,
UC_615874eed7b0c43ebd75530d,STUDIES IN CREATIVE ARTS AND WRITING,9.48,
UC_615874eed7b0c43ebd75530d,STUDIES IN HUMAN SOCIETY,15.42,
UC_615874eed7b0c43ebd75530d,TECHNOLOGY,2.19,
UC_61587506d7b0c43ebd75530e,BIOLOGICAL,0.45999999999999996,
UC_61587506d7b0c43ebd75530e,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.73,
UC_61587506d7b0c43ebd75530e,EARTH,1.0,
UC_61587506d7b0c43ebd75530e,ECONOMICS,0.2,
UC_61587506d7b0c43ebd75530e,EDUCATION,10.47,
UC_61587506d7b0c43ebd75530e,ENGINEERING,0.31,
UC_61587506d7b0c43ebd75530e,ENVIRONMENTAL,0.23,
UC_61587506d7b0c43ebd75530e,HISTORY AND ARCHAEOLOGY,0.65,
UC_61587506d7b0c43ebd75530e,INFORMATION AND COMPUTING,1.1600000000000001,
UC_61587506d7b0c43ebd75530e,"LANGUAGE, COMMUNICATION AND CULTURE",2.01,
