Staff ID,value,weight
Canberra00334,BIOLOGICAL,0.39
Canberra00078,ENVIRONMENTAL,0.38
Canberra00078,EDUCATION,0.38
Canberra00175,PSYCHOLOGY AND COGNITIVE SCIENCES,0.38
Canberra00078,EARTH,0.38
Canberra00012,BIOLOGICAL,0.38
Canberra00014,BIOLOGICAL,0.38
Canberra00253,MEDICAL AND HEALTH,0.38
Canberra00270,ENVIRONMENTAL,0.38
Canberra00038,OTHERS(IRRELEVANT),0.38
Canberra00338,OTHERS(RELEVANT),0.38
Canberra00080,"LANGUAGE, COMMUNICATION AND CULTURE",0.38
Canberra00239,BIOLOGICAL,0.38
Canberra00397,CHEMICAL,0.38
Canberra00169,ENGINEERING,0.38
Canberra00313,BIOLOGICAL,0.37
Canberra00377,LAW AND LEGAL STUDIES,0.37
Canberra00275,OTHERS(RELEVANT),0.37
Canberra00311,BUILT ENVIRONMENT AND DESIGN,0.37
Canberra00159,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.37
Canberra00369,STUDIES IN CREATIVE ARTS AND WRITING,0.37
Canberra00169,EDUCATION,0.37
Canberra00159,LAW AND LEGAL STUDIES,0.37
Canberra00331,EDUCATION,0.37
Canberra00093,PSYCHOLOGY AND COGNITIVE SCIENCES,0.37
Canberra00205,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.37
Canberra00042,OTHERS(IRRELEVANT),0.37
Canberra00233,MEDICAL AND HEALTH,0.37
Canberra00072,STUDIES IN CREATIVE ARTS AND WRITING,0.37
Canberra00052,OTHERS(RELEVANT),0.36
Canberra00263,LAW AND LEGAL STUDIES,0.36
Canberra00160,CHEMICAL,0.36
Canberra00338,OTHERS(IRRELEVANT),0.36
Canberra00337,LAW AND LEGAL STUDIES,0.36
Canberra00063,ECONOMICS,0.36
Canberra00325,LAW AND LEGAL STUDIES,0.36
Canberra00239,LAW AND LEGAL STUDIES,0.36
Canberra00331,AGRICULTURAL AND VETERINARY,0.36
Canberra00288,EDUCATION,0.36
Canberra00171,EARTH,0.36
Canberra00252,LAW AND LEGAL STUDIES,0.36
Canberra00041,INFORMATION AND COMPUTING,0.36
Canberra00087,LAW AND LEGAL STUDIES,0.35
Canberra00448,"LANGUAGE, COMMUNICATION AND CULTURE",0.35
Canberra00440,CHEMICAL,0.35
Canberra00099,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00072,OTHERS(RELEVANT),0.35
Canberra00219,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00036,PHYSICAL,0.35
Canberra00219,ECONOMICS,0.35
Canberra00188,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00379,PHYSICAL,0.35
Canberra00417,ECONOMICS,0.35
Canberra00194,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00417,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00070,ECONOMICS,0.35
Canberra00125,ECONOMICS,0.35
Canberra00027,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00070,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00027,ECONOMICS,0.35
Canberra00194,ECONOMICS,0.35
Canberra00332,OTHERS(IRRELEVANT),0.35
Canberra00335,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00335,ECONOMICS,0.35
Canberra00201,AGRICULTURAL AND VETERINARY,0.35
Canberra00004,LAW AND LEGAL STUDIES,0.34
Canberra00004,HISTORY AND ARCHAEOLOGY,0.34
Canberra00333,STUDIES IN CREATIVE ARTS AND WRITING,0.34
Canberra00381,MEDICAL AND HEALTH,0.34
Canberra00062,STUDIES IN CREATIVE ARTS AND WRITING,0.34
Canberra00128,CHEMICAL,0.34
Canberra00062,"LANGUAGE, COMMUNICATION AND CULTURE",0.34
Canberra00317,EARTH,0.34
Canberra00249,PHILOSOPHY AND RELIGIOUS STUDIES,0.34
Canberra00415,EDUCATION,0.34
Canberra00142,EDUCATION,0.33
Canberra00226,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.33
Canberra00261,INFORMATION AND COMPUTING,0.33
Canberra00121,TECHNOLOGY,0.33
Canberra00076,LAW AND LEGAL STUDIES,0.33
Canberra00218,PSYCHOLOGY AND COGNITIVE SCIENCES,0.33
Canberra00127,ECONOMICS,0.33
Canberra00233,MATHEMATICAL,0.33
Canberra00286,MATHEMATICAL,0.33
Canberra00072,EDUCATION,0.32
Canberra00077,ENGINEERING,0.32
Canberra00072,"LANGUAGE, COMMUNICATION AND CULTURE",0.32
Canberra00062,INFORMATION AND COMPUTING,0.32
Canberra00396,ENGINEERING,0.32
Canberra00212,"LANGUAGE, COMMUNICATION AND CULTURE",0.32
Canberra00239,"LANGUAGE, COMMUNICATION AND CULTURE",0.32
Canberra00026,BUILT ENVIRONMENT AND DESIGN,0.32
Canberra00396,TECHNOLOGY,0.32
Canberra00265,LAW AND LEGAL STUDIES,0.32
Canberra00014,"LANGUAGE, COMMUNICATION AND CULTURE",0.32
Canberra00106,LAW AND LEGAL STUDIES,0.32
Canberra00014,STUDIES IN CREATIVE ARTS AND WRITING,0.32
Canberra00374,HISTORY AND ARCHAEOLOGY,0.32
Canberra00175,EARTH,0.32
Canberra00329,OTHERS(RELEVANT),0.32
Canberra00239,STUDIES IN CREATIVE ARTS AND WRITING,0.32
Canberra00059,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.31
Canberra00271,STUDIES IN HUMAN SOCIETY,0.31
Canberra00397,OTHERS(IRRELEVANT),0.31
Canberra00155,INFORMATION AND COMPUTING,0.31
Canberra00019,MATHEMATICAL,0.31
Canberra00203,OTHERS(IRRELEVANT),0.31
Canberra00105,PSYCHOLOGY AND COGNITIVE SCIENCES,0.31
Canberra00231,TECHNOLOGY,0.31
Canberra00377,BIOLOGICAL,0.31
Canberra00215,LAW AND LEGAL STUDIES,0.31
Canberra00235,BIOLOGICAL,0.31
Canberra00183,LAW AND LEGAL STUDIES,0.31
Canberra00133,ENGINEERING,0.31
Canberra00235,CHEMICAL,0.31
Canberra00432,INFORMATION AND COMPUTING,0.31
Canberra00279,OTHERS(IRRELEVANT),0.31
Canberra00343,STUDIES IN CREATIVE ARTS AND WRITING,0.31
Canberra00305,ENGINEERING,0.31
Canberra00205,LAW AND LEGAL STUDIES,0.3
Canberra00111,MEDICAL AND HEALTH,0.3
Canberra00069,BIOLOGICAL,0.3
Canberra00068,BIOLOGICAL,0.3
Canberra00068,ENVIRONMENTAL,0.3
Canberra00007,MEDICAL AND HEALTH,0.3
Canberra00132,CHEMICAL,0.3
Canberra00048,EDUCATION,0.3
Canberra00440,BIOLOGICAL,0.3
Canberra00204,ENGINEERING,0.3
Canberra00176,ECONOMICS,0.3
Canberra00182,OTHERS(RELEVANT),0.3
Canberra00349,LAW AND LEGAL STUDIES,0.3
Canberra00275,ECONOMICS,0.29
Canberra00392,ENVIRONMENTAL,0.29
Canberra00073,MEDICAL AND HEALTH,0.29
Canberra00023,EDUCATION,0.29
Canberra00256,TECHNOLOGY,0.29
Canberra00266,ENVIRONMENTAL,0.29
Canberra00441,AGRICULTURAL AND VETERINARY,0.29
Canberra00123,PSYCHOLOGY AND COGNITIVE SCIENCES,0.29
Canberra00042,PHYSICAL,0.29
Canberra00177,PSYCHOLOGY AND COGNITIVE SCIENCES,0.29
Canberra00220,STUDIES IN CREATIVE ARTS AND WRITING,0.29
Canberra00145,LAW AND LEGAL STUDIES,0.29
Canberra00160,OTHERS(RELEVANT),0.29
Canberra00195,ENVIRONMENTAL,0.29
Canberra00288,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.29
Canberra00009,PHYSICAL,0.29
Canberra00282,AGRICULTURAL AND VETERINARY,0.29
Canberra00417,HISTORY AND ARCHAEOLOGY,0.29
Canberra00041,TECHNOLOGY,0.29
Canberra00072,HISTORY AND ARCHAEOLOGY,0.28
Canberra00181,ENVIRONMENTAL,0.28
Canberra00216,AGRICULTURAL AND VETERINARY,0.28
Canberra00099,HISTORY AND ARCHAEOLOGY,0.28
Canberra00235,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.28
Canberra00008,ENVIRONMENTAL,0.28
Canberra00336,TECHNOLOGY,0.28
Canberra00256,INFORMATION AND COMPUTING,0.28
Canberra00008,CHEMICAL,0.28
Canberra00004,OTHERS(IRRELEVANT),0.28
Canberra00150,CHEMICAL,0.28
Canberra00181,CHEMICAL,0.28
Canberra00150,ENVIRONMENTAL,0.28
Canberra00156,OTHERS(IRRELEVANT),0.28
Canberra00153,HISTORY AND ARCHAEOLOGY,0.28
Canberra00150,EARTH,0.28
Canberra00353,PSYCHOLOGY AND COGNITIVE SCIENCES,0.28
Canberra00001,PSYCHOLOGY AND COGNITIVE SCIENCES,0.27
Canberra00035,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.27
Canberra00403,HISTORY AND ARCHAEOLOGY,0.27
Canberra00009,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.27
Canberra00157,EARTH,0.27
Canberra00216,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.27
Canberra00073,PHYSICAL,0.27
Canberra00313,STUDIES IN CREATIVE ARTS AND WRITING,0.27
Canberra00055,MEDICAL AND HEALTH,0.27
Canberra00387,OTHERS(IRRELEVANT),0.27
Canberra00287,ENGINEERING,0.27
Canberra00073,TECHNOLOGY,0.27
Canberra00357,EDUCATION,0.27
Canberra00250,HISTORY AND ARCHAEOLOGY,0.27
Canberra00378,OTHERS(IRRELEVANT),0.27
Canberra00081,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.27
Canberra00340,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.26
Canberra00072,ENGINEERING,0.26
Canberra00432,OTHERS(IRRELEVANT),0.26
Canberra00013,ECONOMICS,0.26
Canberra00340,ECONOMICS,0.26
Canberra00286,PHYSICAL,0.26
Canberra00105,"LANGUAGE, COMMUNICATION AND CULTURE",0.26
Canberra00008,BUILT ENVIRONMENT AND DESIGN,0.26
Canberra00401,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.26
Canberra00102,ENGINEERING,0.26
Canberra00136,ECONOMICS,0.26
Canberra00136,STUDIES IN HUMAN SOCIETY,0.26
Canberra00121,LAW AND LEGAL STUDIES,0.25
Canberra00264,PSYCHOLOGY AND COGNITIVE SCIENCES,0.25
Canberra00152,"LANGUAGE, COMMUNICATION AND CULTURE",0.25
Canberra00442,OTHERS(RELEVANT),0.25
Canberra00281,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.25
Canberra00336,LAW AND LEGAL STUDIES,0.25
Canberra00171,AGRICULTURAL AND VETERINARY,0.25
Canberra00171,OTHERS(IRRELEVANT),0.25
Canberra00063,EDUCATION,0.25
Canberra00339,BIOLOGICAL,0.25
Canberra00374,ECONOMICS,0.25
Canberra00152,TECHNOLOGY,0.25
Canberra00147,ENGINEERING,0.25
Canberra00368,ENGINEERING,0.25
Canberra00299,BIOLOGICAL,0.25
Canberra00298,EARTH,0.25
Canberra00250,STUDIES IN CREATIVE ARTS AND WRITING,0.24
Canberra00015,ENGINEERING,0.24
Canberra00265,ECONOMICS,0.24
Canberra00152,INFORMATION AND COMPUTING,0.24
Canberra00130,INFORMATION AND COMPUTING,0.24
Canberra00093,EDUCATION,0.24
Canberra00166,OTHERS(IRRELEVANT),0.24
Canberra00430,MATHEMATICAL,0.24
Canberra00302,OTHERS(IRRELEVANT),0.24
Canberra00349,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.24
Canberra00160,MEDICAL AND HEALTH,0.24
Canberra00353,BUILT ENVIRONMENT AND DESIGN,0.24
Canberra00249,ENVIRONMENTAL,0.24
Canberra00047,INFORMATION AND COMPUTING,0.24
Canberra00138,"LANGUAGE, COMMUNICATION AND CULTURE",0.24
Canberra00265,"LANGUAGE, COMMUNICATION AND CULTURE",0.24
Canberra00264,ENGINEERING,0.24
Canberra00249,ECONOMICS,0.24
Canberra00138,ECONOMICS,0.24
Canberra00366,ENVIRONMENTAL,0.24
Canberra00008,ENGINEERING,0.24
Canberra00281,LAW AND LEGAL STUDIES,0.23
Canberra00256,LAW AND LEGAL STUDIES,0.23
Canberra00273,MEDICAL AND HEALTH,0.23
Canberra00261,"LANGUAGE, COMMUNICATION AND CULTURE",0.23
Canberra00275,MEDICAL AND HEALTH,0.23
Canberra00305,ENVIRONMENTAL,0.23
Canberra00129,BIOLOGICAL,0.23
Canberra00019,"LANGUAGE, COMMUNICATION AND CULTURE",0.23
Canberra00322,PSYCHOLOGY AND COGNITIVE SCIENCES,0.23
Canberra00237,LAW AND LEGAL STUDIES,0.23
Canberra00129,MEDICAL AND HEALTH,0.23
Canberra00020,ECONOMICS,0.23
Canberra00313,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.23
Canberra00047,PSYCHOLOGY AND COGNITIVE SCIENCES,0.23
Canberra00021,PHYSICAL,0.23
Canberra00157,BIOLOGICAL,0.23
Canberra00263,ECONOMICS,0.23
Canberra00205,TECHNOLOGY,0.22
Canberra00205,BIOLOGICAL,0.22
Canberra00006,STUDIES IN CREATIVE ARTS AND WRITING,0.22
Canberra00115,OTHERS(RELEVANT),0.22
Canberra00306,STUDIES IN HUMAN SOCIETY,0.22
Canberra00022,ECONOMICS,0.22
Canberra00262,STUDIES IN CREATIVE ARTS AND WRITING,0.22
Canberra00176,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.22
Canberra00262,INFORMATION AND COMPUTING,0.22
Canberra00210,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.22
Canberra00094,"LANGUAGE, COMMUNICATION AND CULTURE",0.22
Canberra00006,"LANGUAGE, COMMUNICATION AND CULTURE",0.22
Canberra00377,STUDIES IN CREATIVE ARTS AND WRITING,0.22
Canberra00244,EARTH,0.21
Canberra00342,"LANGUAGE, COMMUNICATION AND CULTURE",0.21
Canberra00303,ENVIRONMENTAL,0.21
Canberra00020,PSYCHOLOGY AND COGNITIVE SCIENCES,0.21
Canberra00302,PSYCHOLOGY AND COGNITIVE SCIENCES,0.21
Canberra00244,ENVIRONMENTAL,0.21
Canberra00076,TECHNOLOGY,0.21
Canberra00430,LAW AND LEGAL STUDIES,0.21
Canberra00367,PHYSICAL,0.21
Canberra00261,EDUCATION,0.21
Canberra00278,OTHERS(IRRELEVANT),0.21
Canberra00436,PHYSICAL,0.21
Canberra00174,"LANGUAGE, COMMUNICATION AND CULTURE",0.21
Canberra00343,EARTH,0.21
Canberra00323,TECHNOLOGY,0.21
Canberra00221,STUDIES IN CREATIVE ARTS AND WRITING,0.21
Canberra00018,ENGINEERING,0.21
Canberra00288,OTHERS(IRRELEVANT),0.21
Canberra00315,"LANGUAGE, COMMUNICATION AND CULTURE",0.2
Canberra00008,AGRICULTURAL AND VETERINARY,0.2
Canberra00035,HISTORY AND ARCHAEOLOGY,0.2
Canberra00085,PSYCHOLOGY AND COGNITIVE SCIENCES,0.2
Canberra00035,STUDIES IN HUMAN SOCIETY,0.2
Canberra00194,ENGINEERING,0.2
Canberra00409,ENVIRONMENTAL,0.2
Canberra00193,OTHERS(IRRELEVANT),0.2
Canberra00305,ECONOMICS,0.2
Canberra00201,PHILOSOPHY AND RELIGIOUS STUDIES,0.2
Canberra00317,ENGINEERING,0.2
Canberra00006,EDUCATION,0.2
Canberra00350,LAW AND LEGAL STUDIES,0.2
Canberra00177,OTHERS(RELEVANT),0.2
Canberra00137,ENGINEERING,0.2
Canberra00317,ENVIRONMENTAL,0.2
Canberra00140,HISTORY AND ARCHAEOLOGY,0.2
Canberra00221,STUDIES IN HUMAN SOCIETY,0.2
Canberra00440,ENVIRONMENTAL,0.19
Canberra00105,MATHEMATICAL,0.19
Canberra00280,BUILT ENVIRONMENT AND DESIGN,0.19
Canberra00289,EDUCATION,0.19
Canberra00273,ECONOMICS,0.19
Canberra00323,ENGINEERING,0.19
Canberra00079,INFORMATION AND COMPUTING,0.19
Canberra00123,MEDICAL AND HEALTH,0.19
Canberra00228,PHILOSOPHY AND RELIGIOUS STUDIES,0.19
Canberra00284,PHILOSOPHY AND RELIGIOUS STUDIES,0.19
Canberra00158,STUDIES IN HUMAN SOCIETY,0.19
Canberra00075,BIOLOGICAL,0.19
Canberra00268,OTHERS(IRRELEVANT),0.19
Canberra00001,MEDICAL AND HEALTH,0.19
Canberra00128,OTHERS(IRRELEVANT),0.19
Canberra00280,STUDIES IN CREATIVE ARTS AND WRITING,0.19
Canberra00001,EDUCATION,0.19
Canberra00300,MEDICAL AND HEALTH,0.19
Canberra00221,ENGINEERING,0.19
Canberra00304,MATHEMATICAL,0.19
Canberra00145,PHILOSOPHY AND RELIGIOUS STUDIES,0.19
Canberra00145,PHYSICAL,0.19
Canberra00430,ENVIRONMENTAL,0.19
Canberra00188,PHYSICAL,0.19
Canberra00440,EARTH,0.19
Canberra00304,BUILT ENVIRONMENT AND DESIGN,0.19
Canberra00083,OTHERS(IRRELEVANT),0.19
Canberra00404,STUDIES IN HUMAN SOCIETY,0.18
Canberra00397,EARTH,0.18
Canberra00366,AGRICULTURAL AND VETERINARY,0.18
Canberra00145,HISTORY AND ARCHAEOLOGY,0.18
Canberra00227,TECHNOLOGY,0.18
Canberra00424,PHYSICAL,0.18
Canberra00145,EDUCATION,0.18
Canberra00441,MEDICAL AND HEALTH,0.18
Canberra00356,ENGINEERING,0.18
Canberra00030,EDUCATION,0.18
Canberra00153,EDUCATION,0.18
Canberra00410,BIOLOGICAL,0.18
Canberra00282,MEDICAL AND HEALTH,0.18
Canberra00310,ENGINEERING,0.18
Canberra00278,EDUCATION,0.18
Canberra00182,TECHNOLOGY,0.18
Canberra00026,LAW AND LEGAL STUDIES,0.18
Canberra00159,TECHNOLOGY,0.18
Canberra00085,ECONOMICS,0.18
Canberra00305,TECHNOLOGY,0.18
Canberra00369,EDUCATION,0.18
Canberra00316,PHILOSOPHY AND RELIGIOUS STUDIES,0.18
Canberra00300,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.18
Canberra00441,INFORMATION AND COMPUTING,0.17
Canberra00131,EDUCATION,0.17
Canberra00160,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.17
Canberra00183,PSYCHOLOGY AND COGNITIVE SCIENCES,0.17
Canberra00349,OTHERS(RELEVANT),0.17
Canberra00436,CHEMICAL,0.17
Canberra00282,INFORMATION AND COMPUTING,0.17
Canberra00374,AGRICULTURAL AND VETERINARY,0.17
Canberra00211,OTHERS(IRRELEVANT),0.17
Canberra00282,MATHEMATICAL,0.17
Canberra00441,MATHEMATICAL,0.17
Canberra00243,HISTORY AND ARCHAEOLOGY,0.17
Canberra00432,HISTORY AND ARCHAEOLOGY,0.17
Canberra00309,LAW AND LEGAL STUDIES,0.17
Canberra00248,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.17
Canberra00098,LAW AND LEGAL STUDIES,0.17
Canberra00072,ENVIRONMENTAL,0.16
Canberra00247,TECHNOLOGY,0.16
Canberra00250,INFORMATION AND COMPUTING,0.16
Canberra00263,CHEMICAL,0.16
Canberra00072,EARTH,0.16
Canberra00247,ENGINEERING,0.16
Canberra00408,OTHERS(IRRELEVANT),0.16
Canberra00411,EDUCATION,0.16
Canberra00200,INFORMATION AND COMPUTING,0.16
Canberra00227,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.16
Canberra00248,BIOLOGICAL,0.16
Canberra00018,"LANGUAGE, COMMUNICATION AND CULTURE",0.16
Canberra00360,PSYCHOLOGY AND COGNITIVE SCIENCES,0.16
Canberra00353,"LANGUAGE, COMMUNICATION AND CULTURE",0.16
Canberra00072,BIOLOGICAL,0.16
Canberra00153,LAW AND LEGAL STUDIES,0.16
Canberra00019,TECHNOLOGY,0.16
Canberra00261,LAW AND LEGAL STUDIES,0.16
Canberra00142,PSYCHOLOGY AND COGNITIVE SCIENCES,0.16
Canberra00234,OTHERS(IRRELEVANT),0.16
Canberra00177,TECHNOLOGY,0.16
Canberra00427,OTHERS(RELEVANT),0.16
Canberra00177,ENGINEERING,0.16
Canberra00273,TECHNOLOGY,0.16
Canberra00302,"LANGUAGE, COMMUNICATION AND CULTURE",0.16
Canberra00389,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.16
Canberra00039,PHILOSOPHY AND RELIGIOUS STUDIES,0.16
Canberra00302,STUDIES IN CREATIVE ARTS AND WRITING,0.16
Canberra00418,STUDIES IN CREATIVE ARTS AND WRITING,0.16
Canberra00334,ENVIRONMENTAL,0.16
Canberra00261,LAW AND LEGAL STUDIES,0.16
Canberra00275,BIOLOGICAL,0.15
Canberra00432,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.15
Canberra00431,OTHERS(RELEVANT),0.15
Canberra00233,TECHNOLOGY,0.15
Canberra00323,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.15
Canberra00323,ECONOMICS,0.15
Canberra00052,MATHEMATICAL,0.15
Canberra00156,OTHERS(RELEVANT),0.15
Canberra00123,INFORMATION AND COMPUTING,0.15
Canberra00007,OTHERS(RELEVANT),0.15
Canberra00315,PSYCHOLOGY AND COGNITIVE SCIENCES,0.15
Canberra00366,TECHNOLOGY,0.15
Canberra00054,OTHERS(RELEVANT),0.15
Canberra00223,LAW AND LEGAL STUDIES,0.15
Canberra00302,STUDIES IN HUMAN SOCIETY,0.15
Canberra00366,PSYCHOLOGY AND COGNITIVE SCIENCES,0.15
Canberra00233,ENGINEERING,0.15
Canberra00157,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.15
Canberra00076,BIOLOGICAL,0.15
Canberra00411,INFORMATION AND COMPUTING,0.15
Canberra00315,STUDIES IN CREATIVE ARTS AND WRITING,0.15
Canberra00212,BUILT ENVIRONMENT AND DESIGN,0.15
Canberra00434,MEDICAL AND HEALTH,0.15
Canberra00244,PHYSICAL,0.14
Canberra00349,ENVIRONMENTAL,0.14
Canberra00148,STUDIES IN HUMAN SOCIETY,0.14
Canberra00160,OTHERS(IRRELEVANT),0.14
Canberra00132,STUDIES IN HUMAN SOCIETY,0.14
Canberra00124,PHILOSOPHY AND RELIGIOUS STUDIES,0.14
Canberra00409,EARTH,0.14
Canberra00241,OTHERS(IRRELEVANT),0.14
Canberra00263,OTHERS(RELEVANT),0.14
Canberra00243,PHILOSOPHY AND RELIGIOUS STUDIES,0.14
Canberra00091,ENGINEERING,0.14
Canberra00268,OTHERS(RELEVANT),0.14
Canberra00099,AGRICULTURAL AND VETERINARY,0.14
Canberra00080,MEDICAL AND HEALTH,0.14
Canberra00311,TECHNOLOGY,0.14
Canberra00083,OTHERS(RELEVANT),0.14
Canberra00295,EARTH,0.14
Canberra00058,MATHEMATICAL,0.14
Canberra00091,STUDIES IN HUMAN SOCIETY,0.14
Canberra00211,ECONOMICS,0.14
Canberra00258,ENVIRONMENTAL,0.14
Canberra00028,OTHERS(IRRELEVANT),0.14
Canberra00250,MATHEMATICAL,0.14
Canberra00291,ENGINEERING,0.14
Canberra00346,HISTORY AND ARCHAEOLOGY,0.13
Canberra00221,MATHEMATICAL,0.13
Canberra00346,ECONOMICS,0.13
Canberra00015,BIOLOGICAL,0.13
Canberra00115,EDUCATION,0.13
Canberra00194,EARTH,0.13
Canberra00224,CHEMICAL,0.13
Canberra00434,CHEMICAL,0.13
Canberra00142,"LANGUAGE, COMMUNICATION AND CULTURE",0.13
Canberra00309,INFORMATION AND COMPUTING,0.13
Canberra00138,HISTORY AND ARCHAEOLOGY,0.13
Canberra00249,EDUCATION,0.13
Canberra00211,HISTORY AND ARCHAEOLOGY,0.13
Canberra00042,"LANGUAGE, COMMUNICATION AND CULTURE",0.13
Canberra00440,BUILT ENVIRONMENT AND DESIGN,0.13
Canberra00142,TECHNOLOGY,0.13
Canberra00268,PSYCHOLOGY AND COGNITIVE SCIENCES,0.13
Canberra00138,LAW AND LEGAL STUDIES,0.13
Canberra00248,ECONOMICS,0.13
Canberra00434,INFORMATION AND COMPUTING,0.13
Canberra00200,STUDIES IN HUMAN SOCIETY,0.13
Canberra00131,EARTH,0.13
Canberra00132,MEDICAL AND HEALTH,0.13
Canberra00423,OTHERS(IRRELEVANT),0.13
Canberra00304,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.13
Canberra00309,STUDIES IN CREATIVE ARTS AND WRITING,0.13
Canberra00333,ENGINEERING,0.13
Canberra00258,STUDIES IN HUMAN SOCIETY,0.12
Canberra00200,OTHERS(RELEVANT),0.12
Canberra00383,OTHERS(IRRELEVANT),0.12
Canberra00136,ENGINEERING,0.12
Canberra00200,ENVIRONMENTAL,0.12
Canberra00124,MEDICAL AND HEALTH,0.12
Canberra00160,LAW AND LEGAL STUDIES,0.12
Canberra00427,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.12
Canberra00080,INFORMATION AND COMPUTING,0.12
Canberra00272,"LANGUAGE, COMMUNICATION AND CULTURE",0.12
Canberra00338,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.12
Canberra00338,ECONOMICS,0.12
Canberra00157,ENVIRONMENTAL,0.12
Canberra00292,STUDIES IN CREATIVE ARTS AND WRITING,0.12
Canberra00120,TECHNOLOGY,0.12
Canberra00200,CHEMICAL,0.12
Canberra00155,OTHERS(RELEVANT),0.12
Canberra00309,LAW AND LEGAL STUDIES,0.12
Canberra00200,ENGINEERING,0.12
Canberra00371,PHILOSOPHY AND RELIGIOUS STUDIES,0.12
Canberra00137,TECHNOLOGY,0.12
Canberra00404,OTHERS(RELEVANT),0.12
Canberra00080,STUDIES IN CREATIVE ARTS AND WRITING,0.12
Canberra00149,LAW AND LEGAL STUDIES,0.12
Canberra00264,OTHERS(RELEVANT),0.12
Canberra00304,EDUCATION,0.12
Canberra00120,BIOLOGICAL,0.12
Canberra00153,PSYCHOLOGY AND COGNITIVE SCIENCES,0.12
Canberra00084,HISTORY AND ARCHAEOLOGY,0.11
Canberra00427,ECONOMICS,0.11
Canberra00277,EDUCATION,0.11
Canberra00318,INFORMATION AND COMPUTING,0.11
Canberra00120,EDUCATION,0.11
Canberra00378,ENGINEERING,0.11
Canberra00318,ENGINEERING,0.11
Canberra00318,TECHNOLOGY,0.11
Canberra00184,PSYCHOLOGY AND COGNITIVE SCIENCES,0.11
Canberra00357,PSYCHOLOGY AND COGNITIVE SCIENCES,0.11
Canberra00130,ENVIRONMENTAL,0.11
Canberra00196,LAW AND LEGAL STUDIES,0.11
Canberra00273,ENVIRONMENTAL,0.11
Canberra00414,EDUCATION,0.11
Canberra00318,STUDIES IN CREATIVE ARTS AND WRITING,0.11
Canberra00414,HISTORY AND ARCHAEOLOGY,0.11
Canberra00318,"LANGUAGE, COMMUNICATION AND CULTURE",0.11
Canberra00072,PSYCHOLOGY AND COGNITIVE SCIENCES,0.11
Canberra00280,LAW AND LEGAL STUDIES,0.11
Canberra00273,EARTH,0.11
Canberra00078,PSYCHOLOGY AND COGNITIVE SCIENCES,0.11
Canberra00440,PHYSICAL,0.11
Canberra00153,ENGINEERING,0.11
Canberra00138,STUDIES IN CREATIVE ARTS AND WRITING,0.11
Canberra00019,BIOLOGICAL,0.11
Canberra00138,PSYCHOLOGY AND COGNITIVE SCIENCES,0.11
Canberra00378,TECHNOLOGY,0.11
Canberra00338,HISTORY AND ARCHAEOLOGY,0.11
Canberra00170,EDUCATION,0.11
Canberra00338,STUDIES IN CREATIVE ARTS AND WRITING,0.11
Canberra00078,STUDIES IN CREATIVE ARTS AND WRITING,0.11
Canberra00251,EDUCATION,0.11
Canberra00342,LAW AND LEGAL STUDIES,0.11
Canberra00176,BIOLOGICAL,0.11
Canberra00319,STUDIES IN HUMAN SOCIETY,0.11
