,Name,Tag,Weight
36001,Geoff Nicoll,management,0.06
36002,Geoff Nicoll,Corporate Governance,1.0
36003,Geoff Nicoll,Enforcement,0.73
36004,Geoff Nicoll,Stakeholders,0.72
36005,Geoff Nicoll,Food,0.49
36006,Geoff Nicoll,China,0.46
36007,Geoff Nicoll,pension fund,0.98
36008,Geoff Nicoll,Bangladesh,0.65
36009,Geoff Nicoll,pension,0.42
36010,Geoff Nicoll,industry,0.3
36011,Geoff Nicoll,coverage,0.19
36012,Geoff Nicoll,Public Sector,1.0
36013,Geoff Nicoll,Governance,0.93
36014,Geoff Nicoll,Government,0.62
36015,Geoff Nicoll,Public Governance,0.61
36016,Geoff Nicoll,Communication,0.27
36017,Geoff Nicoll,public sector,1.0
36018,Geoff Nicoll,responsibility,0.66
36019,Geoff Nicoll,private sector,0.5
36020,Geoff Nicoll,research project,0.44
36021,Thomas Nielsen,education,1.0
36022,Thomas Nielsen,imagination,0.91
36023,Thomas Nielsen,happiness,0.91
36024,Thomas Nielsen,Teaching,0.27
36025,Thomas Nielsen,intercultural education,0.85
36026,Thomas Nielsen,Denmark,0.16
36027,Thomas Nielsen,teacher,0.69
36028,Thomas Nielsen,suicide rate,0.62
36029,Thomas Nielsen,student,0.61
36030,Thomas Nielsen,curriculum,0.51
36031,Thomas Nielsen,Dane,0.35
36032,Thomas Nielsen,phenomenology,0.35
36033,Thomas Nielsen,hermeneutics,0.34
36034,Thomas Nielsen,carnival,0.34
36035,Thomas Nielsen,experience,0.33
36036,Thomas Nielsen,learning,0.32
36037,Thomas Nielsen,allergy,0.32
36038,Thomas Nielsen,actor-network-theory,0.31
36039,Thomas Nielsen,social ecology,0.3
36040,Thomas Nielsen,PISA study,0.3
36041,Thomas Nielsen,educational theory,0.28
36042,Thomas Nielsen,basic need,0.27
36043,Thomas Nielsen,social stratum,0.26
36044,Thomas Nielsen,autonomy,0.26
36045,Thomas Nielsen,social cohesion,0.26
36046,Thomas Nielsen,classroom,0.25
36047,Thomas Nielsen,historical development,0.25
36048,Thomas Nielsen,educational setting,0.24
36049,Thomas Nielsen,World War II,0.24
36050,Thomas Nielsen,virtual reality,0.24
36051,Thomas Nielsen,educational practice,0.23
36052,Thomas Nielsen,development project,0.23
36053,Thomas Nielsen,social behavior,0.23
36054,Thomas Nielsen,management,0.23
36055,Thomas Nielsen,ecology,0.22
36056,Thomas Nielsen,student teacher,0.22
36057,Thomas Nielsen,Finland,0.22
36058,Thomas Nielsen,assistant,0.22
36059,Thomas Nielsen,academy,0.21
36060,Thomas Nielsen,Social Policy,0.21
36061,Thomas Nielsen,money,0.19
36062,Thomas Nielsen,best practice,0.19
36063,Thomas Nielsen,time,0.18
36064,Thomas Nielsen,action research,0.18
36065,Thomas Nielsen,assistance,0.17
36066,Thomas Nielsen,university,0.17
36067,Thomas Nielsen,education system,0.17
36068,Thomas Nielsen,district,0.17
36069,Thomas Nielsen,literacy,0.16
36070,Thomas Nielsen,Education,0.39
36071,Thomas Nielsen,Rudolf Steiner,0.38
36072,Thomas Nielsen,Native Americans,0.38
36073,Thomas Nielsen,American Story,0.36
36074,Thomas Nielsen,Hermeneutics,0.32
36075,Thomas Nielsen,Meaning of Life,0.29
36076,Thomas Nielsen,Peace,0.28
36077,Thomas Nielsen,Happiness,0.26
36078,Thomas Nielsen,Oxygen,0.25
36079,Thomas Nielsen,Pedagogy,0.24
36080,Thomas Nielsen,Art,0.23
36081,Thomas Nielsen,Horse,0.22
36082,Thomas Nielsen,Wallpaper,0.22
36083,Thomas Nielsen,Wisdom,0.22
36084,Thomas Nielsen,Water,0.2
36085,Thomas Nielsen,Well-being,0.2
36086,Thomas Nielsen,John Lennon,0.18
36087,Thomas Nielsen,Predictors,0.18
36088,Thomas Nielsen,Dalai Lama,0.18
36089,Thomas Nielsen,Utopia,0.17
36090,Thomas Nielsen,Genealogy,0.17
36091,Thomas Nielsen,Dreamer,0.16
36092,Thomas Nielsen,Qualitative Data,0.16
36093,Thomas Nielsen,Postmodern World,0.16
36094,Thomas Nielsen,Futurist,0.15
36095,Thomas Nielsen,Aesthetics,0.14
36096,Thomas Nielsen,1960s,0.14
36097,Thomas Nielsen,Immaterial,0.14
36098,Thomas Nielsen,Creative Writing,0.14
36099,Thomas Nielsen,Immigrants,0.13
36100,Thomas Nielsen,Social Phenomena,0.13
36101,Thomas Nielsen,Fun,0.13
36102,Thomas Nielsen,Dreaming,0.13
36103,Thomas Nielsen,Duality,0.13
36104,Thomas Nielsen,Western Societies,0.13
36105,Thomas Nielsen,Communion,0.13
36106,Thomas Nielsen,Tears,0.12
36107,Thomas Nielsen,Lived Experience,0.12
36108,Thomas Nielsen,Emergency,0.12
36109,Thomas Nielsen,Warrior,0.12
36110,Thomas Nielsen,Mask,0.12
36111,Thomas Nielsen,Outsider,0.11
36112,Thomas Nielsen,Heaven,0.11
36113,Thomas Nielsen,Rationality,0.11
36114,Thomas Nielsen,Dane,1.0
36115,Thomas Nielsen,intercultural education,1.0
36116,Thomas Nielsen,Denmark,1.0
36117,Thomas Nielsen,interdisciplinary research,0.37
36118,Thomas Nielsen,work environment,0.33
36119,Thomas Nielsen,PISA study,1.0
36120,Thomas Nielsen,Finland,0.74
36121,Thomas Nielsen,pilgrimage,0.54
36122,Thomas Nielsen,autonomy,0.61
36123,Thomas Nielsen,commitment,0.56
36124,Thomas Nielsen,experience,0.27
36125,Thomas Nielsen,Oxygen,1.0
36126,Thomas Nielsen,Emergency,0.47
36127,Thomas Nielsen,Mask,0.47
36128,Thomas Nielsen,Health,0.3
36129,Thomas Nielsen,social ecology,1.0
36130,Thomas Nielsen,curriculum,0.51
36131,Thomas Nielsen,ecology,0.74
36132,Thomas Nielsen,student,0.74
36133,Thomas Nielsen,teaching,0.55
36134,Thomas Nielsen,happiness,0.72
36135,Thomas Nielsen,meditation,0.43
36136,Thomas Nielsen,worldview,0.35
36137,Thomas Nielsen,reflexivity,0.33
36138,Thomas Nielsen,Meaning of Life,1.0
36139,Thomas Nielsen,Happiness,0.96
36140,Thomas Nielsen,Pursuit,0.23
36141,Thomas Nielsen,Enterprise,0.22
36142,Thomas Nielsen,teacher,0.46
36143,Thomas Nielsen,emotion,0.57
36144,Thomas Nielsen,psychology,0.55
36145,Thomas Nielsen,multivariate analysis,0.39
36146,Thomas Nielsen,carnival,1.0
36147,Thomas Nielsen,academy,0.62
36148,Thomas Nielsen,Social Policy,0.61
36149,Thomas Nielsen,university,0.33
36150,Thomas Nielsen,education,0.71
36151,Thomas Nielsen,suicide rate,0.96
36152,Thomas Nielsen,basic need,0.89
36153,Thomas Nielsen,World War II,0.78
36154,Thomas Nielsen,virtual reality,0.77
36155,Thomas Nielsen,money,0.62
36156,Thomas Nielsen,public education,1.0
36157,Thomas Nielsen,spirituality,0.51
36158,Thomas Nielsen,education system,0.41
36159,Thomas Nielsen,ideology,0.38
36160,Thomas Nielsen,Love,1.0
36161,Thomas Nielsen,Existentialism,0.95
36162,Thomas Nielsen,Religion,0.88
36163,Thomas Nielsen,Altruism,0.72
36164,Thomas Nielsen,imagination,0.59
36165,Thomas Nielsen,Teaching,0.47
36166,Thomas Nielsen,learning,0.8
36167,Thomas Nielsen,educational success,1.0
36168,Thomas Nielsen,student teacher,1.0
36169,Thomas Nielsen,classroom,0.61
36170,Thomas Nielsen,Wisdom,1.0
36171,Thomas Nielsen,Well-being,0.89
36172,Thomas Nielsen,Predictors,0.81
36173,Thomas Nielsen,Genealogy,1.0
36174,Thomas Nielsen,Communion,0.73
36175,Thomas Nielsen,Heaven,0.65
36176,Thomas Nielsen,Philosophy,0.6
36177,Thomas Nielsen,Daughters,0.59
36178,Thomas Nielsen,social cohesion,1.0
36179,Thomas Nielsen,community service,0.25
36180,Thomas Nielsen,Horse,1.0
36181,Thomas Nielsen,Wallpaper,0.99
36182,Thomas Nielsen,Charles Dickens,0.39
36183,Thomas Nielsen,Real Life,0.36
36184,Thomas Nielsen,allergy,1.0
36185,Thomas Nielsen,social stratum,0.83
36186,Thomas Nielsen,social behavior,0.73
36187,Thomas Nielsen,Juvenile detention centers,1.0
36188,Thomas Nielsen,resilience,0.26
36189,Thomas Nielsen,caregiver,0.26
36190,Thomas Nielsen,educational theory,1.0
36191,Thomas Nielsen,educational practice,0.82
36192,Thomas Nielsen,dialogue,0.15
36193,Thomas Nielsen,actor-network-theory,1.0
36194,Thomas Nielsen,development project,0.81
36195,Thomas Nielsen,district,0.58
36196,Thomas Nielsen,phenomenology,0.45
36197,Thomas Nielsen,hermeneutics,0.44
36198,Thomas Nielsen,university teacher,0.83
36199,Thomas Nielsen,management,0.55
36200,Thomas Nielsen,Group,0.88
36201,Thomas Nielsen,Native Americans,0.96
36202,Thomas Nielsen,American Story,0.91
36203,Thomas Nielsen,Water,0.52
36204,Thomas Nielsen,Peace,0.35
36205,Thomas Nielsen,Warrior,0.3
36206,Thomas Nielsen,Rudolf Steiner,1.0
36207,Thomas Nielsen,historical development,0.65
36208,Thomas Nielsen,educational setting,0.63
36209,Thomas Nielsen,Pedagogy,0.62
36210,Thomas Nielsen,assistant,1.0
36211,Thomas Nielsen,assistance,0.79
36212,Thomas Nielsen,personnel,0.22
36213,Thomas Nielsen,John Lennon,0.59
36214,Thomas Nielsen,Utopia,0.57
36215,Thomas Nielsen,Dreamer,0.53
36216,Thomas Nielsen,Postmodern World,0.52
36217,Thomas Nielsen,Futurist,0.49
36218,Thomas Nielsen,Immigrants,0.81
36219,Thomas Nielsen,Unrest,0.54
36220,Thomas Nielsen,Believer,0.45
36221,Thomas Nielsen,Religious Beliefs,0.43
36222,Simon Niemeyer,deliberation,1.0
36223,Simon Niemeyer,deliberative democracy,0.52
36224,Simon Niemeyer,citizen,0.16
36225,Simon Niemeyer,climate change,0.08
36226,Simon Niemeyer,scaling,0.17
36227,Simon Niemeyer,discourse,0.17
36228,Simon Niemeyer,environmental policy,0.14
36229,Simon Niemeyer,rationality,0.13
36230,Simon Niemeyer,political apathy,0.11
36231,Simon Niemeyer,economic method,0.11
36232,Simon Niemeyer,democracy,0.19
36233,Simon Niemeyer,symbolic politics,0.1
36234,Simon Niemeyer,polarization,0.09
36235,Simon Niemeyer,manipulation,0.09
36236,Simon Niemeyer,affluence,0.09
36237,Simon Niemeyer,agricultural development,0.09
36238,Simon Niemeyer,cost-benefit analysis,0.08
36239,Simon Niemeyer,political structure,0.08
36240,Simon Niemeyer,pragmatism,0.08
36241,Simon Niemeyer,Group,0.08
36242,Simon Niemeyer,parliament,0.07
36243,Simon Niemeyer,climate,0.07
36244,Simon Niemeyer,federation,0.07
36245,Simon Niemeyer,pluralism,0.07
36246,Simon Niemeyer,uncertainty,0.06
36247,Simon Niemeyer,political science,0.06
36248,Simon Niemeyer,elite,0.06
36249,Simon Niemeyer,methodology,0.06
36250,Simon Niemeyer,twentieth century,0.06
36251,Simon Niemeyer,neglect,0.06
36252,Simon Niemeyer,pragmatics,0.05
36253,Simon Niemeyer,stimulus,0.05
36254,Simon Niemeyer,lack,0.05
36255,Simon Niemeyer,personality,0.05
36256,Simon Niemeyer,politics,0.08
36257,Simon Niemeyer,inclusion,0.05
36258,Simon Niemeyer,public,0.14
36259,Simon Niemeyer,wilderness,0.08
36260,Simon Niemeyer,capacity building,0.08
36261,Simon Niemeyer,climate change adaptation,0.08
36262,Simon Niemeyer,valuation,0.07
36263,Simon Niemeyer,appraisal,0.07
36264,Simon Niemeyer,adaptive capacity,0.06
36265,Simon Niemeyer,imagery,0.05
36266,Simon Niemeyer,policy,0.05
36267,Simon Niemeyer,Deliberative Democracy,0.25
36268,Simon Niemeyer,Deliberation,0.12
36269,Simon Niemeyer,Normative Theory,0.09
36270,Simon Niemeyer,Skepticism,0.08
36271,Simon Niemeyer,Discourse,0.05
36272,Simon Niemeyer,deliberative democracy,1.0
36273,Simon Niemeyer,disinformation,0.4
36274,Simon Niemeyer,normalization,0.28
36275,Simon Niemeyer,polarization,1.0
36276,Simon Niemeyer,empirical research,0.22
36277,Simon Niemeyer,Gene Editing,1.0
36278,Simon Niemeyer,Technology,0.52
36279,Simon Niemeyer,Formal Social Control,0.26
36280,Simon Niemeyer,theory formation,1.0
36281,Simon Niemeyer,methodology,0.87
36282,Simon Niemeyer,interpretation,0.25
36283,Simon Niemeyer,discourse,0.87
36284,Simon Niemeyer,democracy,0.91
36285,Simon Niemeyer,citizen,0.16
36286,Simon Niemeyer,public,0.56
36287,Simon Niemeyer,ecology,0.19
36288,Simon Niemeyer,environmental consequence,0.14
36289,Simon Niemeyer,Democracy,0.29
36290,Simon Niemeyer,Climate,0.61
36291,Simon Niemeyer,Climate Change,1.0
36292,Simon Niemeyer,deliberation,0.76
36293,Simon Niemeyer,political system,0.63
36294,Simon Niemeyer,Group,0.24
36295,Simon Niemeyer,elite,0.84
36296,Simon Niemeyer,scaling,0.27
36297,Simon Niemeyer,regulation,0.37
36298,Simon Niemeyer,activation,0.31
36299,Simon Niemeyer,institutionalization,0.46
36300,Simon Niemeyer,Deliberative Democracy,1.0
36301,Simon Niemeyer,Normative Theory,0.73
36302,Simon Niemeyer,participation,0.82
36303,Simon Niemeyer,interconnection,0.55
36304,Simon Niemeyer,parliament,0.72
36305,Simon Niemeyer,inclusion,1.0
36306,Simon Niemeyer,representation of interests,0.69
36307,Simon Niemeyer,imagination,0.45
36308,Simon Niemeyer,Deliberation,0.82
36309,Simon Niemeyer,Governance,0.27
36310,Simon Niemeyer,Paternalism,0.19
36311,Simon Niemeyer,innovation,0.3
36312,Simon Niemeyer,lack,0.24
36313,Simon Niemeyer,deficit,0.66
36314,Simon Niemeyer,Democratic institutions,0.64
36315,Simon Niemeyer,climate change,0.72
36316,Simon Niemeyer,rhetoric,0.45
36317,Simon Niemeyer,imagery,0.9
36318,Simon Niemeyer,self-efficacy,0.35
36319,Simon Niemeyer,climate,0.22
36320,Simon Niemeyer,communication,0.22
36321,Simon Niemeyer,political apathy,1.0
36322,Simon Niemeyer,politics,0.76
36323,Simon Niemeyer,Climate change,0.78
36324,Simon Niemeyer,Skepticism,0.63
36325,Simon Niemeyer,capacity building,1.0
36326,Simon Niemeyer,adaptive capacity,0.75
36327,Simon Niemeyer,empirical method,0.33
36328,Simon Niemeyer,subjectivity,0.23
36329,Simon Niemeyer,rationality,0.99
36330,Simon Niemeyer,Specifications,0.66
36331,Simon Niemeyer,human being,0.41
36332,Simon Niemeyer,Environmental issues,0.26
36333,Simon Niemeyer,uncertainty,0.78
36334,Simon Niemeyer,Cooling,0.12
36335,Simon Niemeyer,Interviews,0.11
36336,Simon Niemeyer,symbolic politics,1.0
36337,Simon Niemeyer,wilderness,0.81
36338,Simon Niemeyer,Health Communication,1.0
36339,Simon Niemeyer,Mumps,0.96
36340,Simon Niemeyer,Rubella,0.92
36341,Simon Niemeyer,Measles,0.85
36342,Simon Niemeyer,Vaccination,0.6
36343,Simon Niemeyer,economic method,1.0
36344,Simon Niemeyer,cost-benefit analysis,0.74
36345,Simon Niemeyer,pragmatism,0.7
36346,Simon Niemeyer,valuation,0.67
36347,Simon Niemeyer,appraisal,0.63
36348,Simon Niemeyer,affluence,1.0
36349,Simon Niemeyer,agricultural development,0.99
36350,Simon Niemeyer,political structure,0.89
36351,Simon Niemeyer,federation,0.78
36352,Simon Niemeyer,environmental policy,0.78
36353,Paddy Nixon,Ubiquitous computing,1.0
36354,Paddy Nixon,Sensors,0.33
36355,Paddy Nixon,Communication,0.32
36356,Paddy Nixon,Middleware,0.06
36357,Paddy Nixon,Sensor networks,0.23
36358,Paddy Nixon,Specification languages,0.22
36359,Paddy Nixon,Visualization,0.21
36360,Paddy Nixon,Recommender systems,0.15
36361,Paddy Nixon,Sensor nodes,0.14
36362,Paddy Nixon,Wireless sensor networks,0.14
36363,Paddy Nixon,Intelligent buildings,0.13
36364,Paddy Nixon,Specifications,0.13
36365,Paddy Nixon,Topology,0.12
36366,Paddy Nixon,Mobile agents,0.12
36367,Paddy Nixon,Semantics,0.11
36368,Paddy Nixon,Ontology,0.11
36369,Paddy Nixon,Transputers,0.1
36370,Paddy Nixon,Common object request broker architecture (CORBA),0.09
36371,Paddy Nixon,Scalability,0.09
36372,Paddy Nixon,Mobile computing,0.09
36373,Paddy Nixon,Assisted living,0.09
36374,Paddy Nixon,Software engineering,0.09
36375,Paddy Nixon,Display devices,0.09
36376,Paddy Nixon,Lattice theory,0.08
36377,Paddy Nixon,Network protocols,0.08
36378,Paddy Nixon,Fusion reactions,0.08
36379,Paddy Nixon,Computer programming languages,0.08
36380,Paddy Nixon,Automation,0.08
36381,Paddy Nixon,Chemical analysis,0.08
36382,Paddy Nixon,Information technology,0.07
36383,Paddy Nixon,Agglomeration,0.07
36384,Paddy Nixon,Computer software maintenance,0.07
36385,Paddy Nixon,Industry,0.07
36386,Paddy Nixon,Graphical user interfaces,0.07
36387,Paddy Nixon,Feedback,0.07
36388,Paddy Nixon,Museums,0.07
36389,Paddy Nixon,Computer programming,0.06
36390,Paddy Nixon,Control theory,0.06
36391,Paddy Nixon,Industrial plants,0.06
36392,Paddy Nixon,Decentralized control,0.06
36393,Paddy Nixon,Information dissemination,0.06
36394,Paddy Nixon,Network architecture,0.06
36395,Paddy Nixon,Acoustic waves,0.06
36396,Paddy Nixon,Servers,0.06
36397,Paddy Nixon,Uncertainty,0.06
36398,Paddy Nixon,Computer hardware,0.05
36399,Paddy Nixon,Personal computing,0.05
36400,Paddy Nixon,Wearable computers,0.05
36401,Paddy Nixon,Data storage equipment,0.05
36402,Paddy Nixon,Data structures,0.05
36403,Paddy Nixon,Pervasive Computing,0.16
36404,Paddy Nixon,Virtual Enterprise,0.15
36405,Paddy Nixon,Electronic Commerce,0.1
36406,Paddy Nixon,Ad Hoc,0.08
36407,Paddy Nixon,Groupware,0.06
36408,Paddy Nixon,Mobile Ad Hoc Networks,0.06
36409,Paddy Nixon,Interaction,0.06
36410,Paddy Nixon,Computer Networks,0.05
36411,Paddy Nixon,Museums,0.18
36412,Paddy Nixon,Systems analysis,0.63
36413,Paddy Nixon,User interfaces,1.0
36414,Paddy Nixon,stakeholder,1.0
36415,Paddy Nixon,policy,0.42
36416,Paddy Nixon,research project,0.33
36417,Paddy Nixon,recommendation,0.26
36418,Paddy Nixon,information and communication technology,0.22
36419,Paddy Nixon,museum,1.0
36420,Paddy Nixon,artifact,0.92
36421,Paddy Nixon,learning,0.36
36422,Paddy Nixon,experience,0.13
36423,Paddy Nixon,interaction,0.09
36424,Paddy Nixon,Physical properties,0.37
36425,Paddy Nixon,Communication,0.29
36426,Paddy Nixon,Natural resources,1.0
36427,Paddy Nixon,Natural resources management,0.32
36428,Paddy Nixon,Forestry,0.12
36429,Paddy Nixon,Electronic mail,0.1
36430,Paddy Nixon,Learning systems,0.09
36431,Paddy Nixon,European Union,1.0
36432,Paddy Nixon,Roadmap,0.93
36433,Paddy Nixon,Development Projects,0.41
36434,Paddy Nixon,Technological Development,0.22
36435,Paddy Nixon,Repair,1.0
36436,Paddy Nixon,Defects,0.55
36437,Paddy Nixon,Computer software maintenance,0.63
36438,Paddy Nixon,Genetic programming,0.47
36439,Paddy Nixon,Model checking,0.42
36440,Paddy Nixon,development project,0.29
36441,Paddy Nixon,community care,0.24
36442,Paddy Nixon,project,0.21
36443,Paddy Nixon,product information,0.19
36444,Paddy Nixon,Decentralized control,1.0
36445,Paddy Nixon,Servers,0.3
36446,Paddy Nixon,Legacy systems,0.2
36447,Paddy Nixon,Adaptive systems,0.17
36448,Paddy Nixon,Discrete event simulation,0.53
36449,Paddy Nixon,Control theory,0.87
36450,Paddy Nixon,Controllers,0.27
36451,Paddy Nixon,Supervisory personnel,1.0
36452,Paddy Nixon,Augmented reality,1.0
36453,Paddy Nixon,Knowledge representation,1.0
36454,Paddy Nixon,Ontology,0.93
36455,Paddy Nixon,Multi agent systems,0.29
36456,Paddy Nixon,Human robot interaction,1.0
36457,Paddy Nixon,Robots,0.54
36458,Paddy Nixon,Planning,0.67
36459,Paddy Nixon,Wireless sensor networks,0.9
36460,Paddy Nixon,Sensors,1.0
36461,Paddy Nixon,Sensor nodes,0.53
36462,Paddy Nixon,Radio communication,0.37
36463,Paddy Nixon,Energy conservation,0.25
36464,Paddy Nixon,Markov processes,1.0
36465,Paddy Nixon,NASA,0.8
36466,Paddy Nixon,Spacecraft,0.94
36467,Paddy Nixon,Scheduling,0.73
36468,Paddy Nixon,Performance Analysis,0.74
36469,Paddy Nixon,Workload,0.66
36470,Paddy Nixon,Group Membership,0.64
36471,Paddy Nixon,Characterization,0.38
36472,Paddy Nixon,Experiment,0.29
36473,Paddy Nixon,Reusability,0.2
36474,Paddy Nixon,Static analysis,0.19
36475,Paddy Nixon,Spectrum analysis,0.18
36476,Paddy Nixon,Software engineering,0.14
36477,Paddy Nixon,Ubiquitous computing,1.0
36478,Paddy Nixon,Specification languages,1.0
36479,Paddy Nixon,Specifications,1.0
36480,Paddy Nixon,Nanotechnology,0.12
36481,Paddy Nixon,Testing,0.11
36482,Paddy Nixon,Editing,1.0
36483,Paddy Nixon,History,0.51
36484,Paddy Nixon,Wikis,0.29
36485,Paddy Nixon,Writing Process,0.23
36486,Paddy Nixon,Visualization,1.0
36487,Paddy Nixon,Sensor networks,0.42
36488,Paddy Nixon,Wireless networks,1.0
36489,Paddy Nixon,Complex networks,0.66
36490,Paddy Nixon,Ad hoc networks,0.61
36491,Paddy Nixon,Students,0.68
36492,Paddy Nixon,Lead,0.42
36493,Paddy Nixon,Feedback,0.29
36494,Paddy Nixon,Industry,0.44
36495,Paddy Nixon,Systems engineering,1.0
36496,Paddy Nixon,Human computer interaction,0.46
36497,Paddy Nixon,Middleware,0.45
36498,Paddy Nixon,Mobile computing,0.39
36499,Paddy Nixon,Automation,0.67
36500,Paddy Nixon,Experiments,0.27
36501,Paddy Nixon,Data structures,1.0
36502,Paddy Nixon,Pervasive Computing,1.0
36503,Paddy Nixon,Sensor,0.58
36504,Paddy Nixon,Abstraction,0.54
36505,Paddy Nixon,Data analysis,0.45
36506,Paddy Nixon,Availability,1.0
36507,Paddy Nixon,Mobile Ad Hoc Networks,1.0
36508,Paddy Nixon,Incentive Mechanism,0.68
36509,Paddy Nixon,Node,0.56
36510,Paddy Nixon,Credit,0.42
36511,Paddy Nixon,Vulnerability,0.07
36512,Paddy Nixon,Strategy-proof,0.82
36513,Paddy Nixon,Vickrey-Clarke-Groves Mechanism,0.25
36514,Paddy Nixon,Social Choice Function,0.22
36515,Paddy Nixon,Service Provision,0.17
36516,Paddy Nixon,Delay tolerant networks,1.0
36517,Paddy Nixon,Mobile agents,0.86
36518,Paddy Nixon,Graphical user interfaces,1.0
36519,Paddy Nixon,Acoustic waves,0.78
36520,Paddy Nixon,Display devices,0.75
36521,Paddy Nixon,Mathematical models,0.39
36522,Paddy Nixon,Network protocols,0.39
36523,Paddy Nixon,Topology,1.0
36524,Paddy Nixon,Geometry,0.35
