Tags,Weight_sum,Staff_cnt,Weight_avg_all,Weight_avg_ind
methane,1.16,3,0.0031099195710455763,0.38666666666666666
Influenza A virus,1.16,3,0.0031099195710455763,0.38666666666666666
fishery management,1.1500000000000001,2,0.0030831099195710457,0.5750000000000001
learning motivation,1.1500000000000001,2,0.0030831099195710457,0.5750000000000001
tribalism,1.1500000000000001,2,0.0030831099195710457,0.5750000000000001
Higher Education Reform,1.15,2,0.0030831099195710453,0.575
Schistosomiasis haematobia,1.15,2,0.0030831099195710453,0.575
Play and Playthings,1.15,2,0.0030831099195710453,0.575
Constitution,1.15,3,0.0030831099195710453,0.3833333333333333
Customer Perception,1.15,3,0.0030831099195710453,0.3833333333333333
Chinese Diaspora,1.15,2,0.0030831099195710453,0.575
Electron Transport Chain Complex Proteins,1.15,2,0.0030831099195710453,0.575
labor productivity,1.15,2,0.0030831099195710453,0.575
Vitis,1.15,2,0.0030831099195710453,0.575
Food Analysis,1.15,2,0.0030831099195710453,0.575
Community-Based Participatory Research,1.15,2,0.0030831099195710453,0.575
phytoliths,1.15,2,0.0030831099195710453,0.575
Sulfides,1.15,4,0.0030831099195710453,0.2875
History from below,1.15,2,0.0030831099195710453,0.575
Search Algorithm,1.15,3,0.0030831099195710453,0.3833333333333333
Integrationism,1.15,2,0.0030831099195710453,0.575
criminal jurisdiction,1.15,2,0.0030831099195710453,0.575
Dog,1.15,3,0.0030831099195710453,0.3833333333333333
Dependent,1.15,3,0.0030831099195710453,0.3833333333333333
Kurt Cobain,1.15,2,0.0030831099195710453,0.575
bat,1.15,2,0.0030831099195710453,0.575
Colonial Representation,1.15,2,0.0030831099195710453,0.575
peak oxygen uptake,1.15,4,0.0030831099195710453,0.2875
Invariance,1.15,2,0.0030831099195710453,0.575
epigenetics,1.15,3,0.0030831099195710453,0.3833333333333333
urban settlement,1.15,2,0.0030831099195710453,0.575
Nanotubes,1.15,2,0.0030831099195710453,0.575
Rotator Cuff Injuries,1.15,2,0.0030831099195710453,0.575
divorce,1.15,2,0.0030831099195710453,0.575
Ponds,1.15,2,0.0030831099195710453,0.575
paints,1.15,2,0.0030831099195710453,0.575
Computer integrated manufacturing,1.15,2,0.0030831099195710453,0.575
Single Photon Emission Computed Tomography Computed Tomography,1.15,2,0.0030831099195710453,0.575
Rape,1.15,2,0.0030831099195710453,0.575
Juvenile justice,1.15,2,0.0030831099195710453,0.575
Urban Health,1.15,3,0.0030831099195710453,0.3833333333333333
Simulation Optimization,1.15,2,0.0030831099195710453,0.575
World Trade Organization,1.15,2,0.0030831099195710453,0.575
Curriculum Design,1.15,2,0.0030831099195710453,0.575
Multinational Organizations,1.15,2,0.0030831099195710453,0.575
liquefied natural gas,1.15,2,0.0030831099195710453,0.575
Locomotion,1.15,3,0.0030831099195710453,0.3833333333333333
Gestures,1.15,2,0.0030831099195710453,0.575
Reinforced Concrete,1.15,2,0.0030831099195710453,0.575
boarding school,1.15,3,0.0030831099195710453,0.3833333333333333
Memory Term,1.15,2,0.0030831099195710453,0.575
business organization,1.15,2,0.0030831099195710453,0.575
conservation management,1.15,6,0.0030831099195710453,0.19166666666666665
Biomedical Research,1.15,3,0.0030831099195710453,0.3833333333333333
Breakfast,1.15,2,0.0030831099195710453,0.575
Nutrition Therapy,1.15,2,0.0030831099195710453,0.575
Procellariidae,1.15,2,0.0030831099195710453,0.575
oxygen,1.15,4,0.0030831099195710453,0.2875
telemetry,1.15,3,0.0030831099195710453,0.3833333333333333
eating disorder,1.15,2,0.0030831099195710453,0.575
Health Professionals,1.15,3,0.0030831099195710453,0.3833333333333333
Public Service Broadcasting,1.15,2,0.0030831099195710453,0.575
Laser ablation,1.15,2,0.0030831099195710453,0.575
dodecanoic acid,1.15,2,0.0030831099195710453,0.575
coal industry,1.15,2,0.0030831099195710453,0.575
Skill Premium,1.15,2,0.0030831099195710453,0.575
Soil Remediation,1.15,2,0.0030831099195710453,0.575
Anthropometrics,1.15,2,0.0030831099195710453,0.575
speed limit,1.15,3,0.0030831099195710453,0.3833333333333333
Aid Agencies,1.15,2,0.0030831099195710453,0.575
Fuzzy TOPSIS,1.15,2,0.0030831099195710453,0.575
Surrender,1.15,2,0.0030831099195710453,0.575
Hantaan virus,1.15,2,0.0030831099195710453,0.575
Effectiveness Performance,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Crops,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
militancy,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Expert Testimony,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
workflow,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Radiation Effects,1.1400000000000001,3,0.003056300268096515,0.38000000000000006
facilitation,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Nanodots,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
discrimination against women,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Computational Intelligence,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
electricity generation,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Polycystic Ovary Syndrome,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Varactors,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
products and commodities,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Parameter extraction,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Silica,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Professional Training,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Utopian Thought,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Geochemical surveys,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Fidelity,1.1400000000000001,3,0.003056300268096515,0.38000000000000006
Flow interactions,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Far East,1.1400000000000001,4,0.003056300268096515,0.28500000000000003
BBC,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Construction Sector,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
last deglaciation,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Flights of Fancy,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
communication behavior,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Archival Sources,1.1400000000000001,4,0.003056300268096515,0.28500000000000003
polymerase chain reaction,1.1400000000000001,3,0.003056300268096515,0.38000000000000006
Value for Money,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Hospital Administrators,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Tears,1.1400000000000001,3,0.003056300268096515,0.38000000000000006
Clouds,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Settler Colonialism,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
electoral success,1.1400000000000001,3,0.003056300268096515,0.38000000000000006
parenting,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Denitrification,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Ostreidae,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Environmental Reporting,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Charcot-Marie-Tooth Disease,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Standardized Testing,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Change-point Detection,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
rays,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
air traffic,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
automobile,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Tyto alba,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
School Attendance,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Computer viruses,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
dual citizenship,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
cross-sectional studies,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Sarcoplasmic Reticulum,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Arcidae,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
opinion leader,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
parasitology,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Temporal Lobe,1.1400000000000001,3,0.003056300268096515,0.38000000000000006
Optimization Model,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Vaginal Birth after Cesarean,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
long-term agreement,1.1400000000000001,2,0.003056300268096515,0.5700000000000001
Wavelet analysis,1.1400000000000001,3,0.003056300268096515,0.38000000000000006
infectious disease,1.14,2,0.0030563002680965147,0.57
Telegraph,1.14,2,0.0030563002680965147,0.57
Carbon Nanotubes,1.14,2,0.0030563002680965147,0.57
Panic,1.14,2,0.0030563002680965147,0.57
fledging,1.14,2,0.0030563002680965147,0.57
Topos,1.14,2,0.0030563002680965147,0.57
salt,1.14,2,0.0030563002680965147,0.57
government contract,1.14,2,0.0030563002680965147,0.57
interdisciplinarity,1.14,4,0.0030563002680965147,0.285
Cell Nucleus Active Transport,1.14,2,0.0030563002680965147,0.57
Rhyme,1.14,2,0.0030563002680965147,0.57
Cultural Differences,1.1300000000000001,2,0.003029490616621984,0.5650000000000001
experiential knowledge,1.1300000000000001,7,0.003029490616621984,0.16142857142857145
carbon isotope,1.1300000000000001,2,0.003029490616621984,0.5650000000000001
parasite,1.1300000000000001,3,0.003029490616621984,0.3766666666666667
synthesis,1.1300000000000001,3,0.003029490616621984,0.3766666666666667
Vision,1.1300000000000001,6,0.003029490616621984,0.18833333333333335
Gender Equality,1.1300000000000001,2,0.003029490616621984,0.5650000000000001
Socialisation,1.1300000000000001,5,0.003029490616621984,0.22600000000000003
party member,1.13,4,0.0030294906166219836,0.2825
Femur Neck,1.13,2,0.0030294906166219836,0.565
locomotion,1.13,2,0.0030294906166219836,0.565
Cobalt,1.13,3,0.0030294906166219836,0.37666666666666665
Prototyping,1.13,2,0.0030294906166219836,0.565
Nitrogen fertilizers,1.13,2,0.0030294906166219836,0.565
cold water,1.13,3,0.0030294906166219836,0.37666666666666665
interpersonal communication,1.13,3,0.0030294906166219836,0.37666666666666665
asylum policy,1.13,2,0.0030294906166219836,0.565
x ray tubes,1.13,2,0.0030294906166219836,0.565
Organic Chemistry,1.13,2,0.0030294906166219836,0.565
phytolith,1.13,2,0.0030294906166219836,0.565
battered woman,1.13,2,0.0030294906166219836,0.565
Bride,1.13,2,0.0030294906166219836,0.565
Risk Analysis,1.13,2,0.0030294906166219836,0.565
Homicide,1.13,3,0.0030294906166219836,0.37666666666666665
Nocturnal Enuresis,1.13,2,0.0030294906166219836,0.565
Energy transfer,1.13,2,0.0030294906166219836,0.565
deviant behavior,1.13,2,0.0030294906166219836,0.565
Inductively coupled plasma,1.13,2,0.0030294906166219836,0.565
Communication Aids for Disabled,1.13,2,0.0030294906166219836,0.565
Phytoplankton,1.13,2,0.0030294906166219836,0.565
Tamil,1.13,2,0.0030294906166219836,0.565
Otitis Media,1.13,2,0.0030294906166219836,0.565
vitamin content,1.13,2,0.0030294906166219836,0.565
urban green,1.13,2,0.0030294906166219836,0.565
freedom of expression,1.13,2,0.0030294906166219836,0.565
Interprofessional Relations,1.13,2,0.0030294906166219836,0.565
weeds,1.13,3,0.0030294906166219836,0.37666666666666665
Iron oxides,1.13,2,0.0030294906166219836,0.565
Equivalence classes,1.13,2,0.0030294906166219836,0.565
Glacier,1.13,2,0.0030294906166219836,0.565
Construction Costs,1.13,2,0.0030294906166219836,0.565
isotopes,1.13,4,0.0030294906166219836,0.2825
Tourism Research,1.13,5,0.0030294906166219836,0.22599999999999998
Influence Analysis,1.13,2,0.0030294906166219836,0.565
cystic fibrosis,1.13,2,0.0030294906166219836,0.565
Rain,1.13,3,0.0030294906166219836,0.37666666666666665
Improvisation,1.13,2,0.0030294906166219836,0.565
waste management,1.13,2,0.0030294906166219836,0.565
Open Source Software,1.13,4,0.0030294906166219836,0.2825
animals,1.13,6,0.0030294906166219836,0.18833333333333332
type of business,1.13,2,0.0030294906166219836,0.565
Consumer Affairs,1.13,2,0.0030294906166219836,0.565
Biofiltration,1.13,2,0.0030294906166219836,0.565
Italian Architecture,1.13,2,0.0030294906166219836,0.565
Broadcast,1.13,4,0.0030294906166219836,0.2825
bicycle,1.13,2,0.0030294906166219836,0.565
computational linguistics,1.13,2,0.0030294906166219836,0.565
earthquake,1.13,4,0.0030294906166219836,0.2825
Ensemble,1.13,2,0.0030294906166219836,0.565
Community-Institutional Relations,1.13,2,0.0030294906166219836,0.565
MHC Class I Genes,1.13,2,0.0030294906166219836,0.565
diffuse source,1.13,2,0.0030294906166219836,0.565
habitat creation,1.13,2,0.0030294906166219836,0.565
West Africa,1.13,2,0.0030294906166219836,0.565
Closed Fractures,1.13,2,0.0030294906166219836,0.565
Inappropriate Prescribing,1.13,2,0.0030294906166219836,0.565
Food Hypersensitivity,1.12,2,0.0030026809651474535,0.56
cohabitation,1.12,2,0.0030026809651474535,0.56
democratic government,1.12,2,0.0030026809651474535,0.56
Imagining,1.12,2,0.0030026809651474535,0.56
Government Services,1.12,2,0.0030026809651474535,0.56
Co-location,1.12,2,0.0030026809651474535,0.56
Substance P,1.12,2,0.0030026809651474535,0.56
slavery,1.12,2,0.0030026809651474535,0.56
cucurbituril,1.12,2,0.0030026809651474535,0.56
weather,1.12,2,0.0030026809651474535,0.56
carbon storage,1.12,2,0.0030026809651474535,0.56
Beaches,1.12,2,0.0030026809651474535,0.56
art education,1.12,2,0.0030026809651474535,0.56
Characiformes,1.12,2,0.0030026809651474535,0.56
Brachytherapy,1.12,2,0.0030026809651474535,0.56
Traffic Dynamics,1.12,2,0.0030026809651474535,0.56
agricultural policy,1.12,2,0.0030026809651474535,0.56
Vested Interests,1.12,2,0.0030026809651474535,0.56
Meconium,1.12,2,0.0030026809651474535,0.56
Radio,1.12,2,0.0030026809651474535,0.56
smuggling,1.12,2,0.0030026809651474535,0.56
Valency,1.12,2,0.0030026809651474535,0.56
Apoptosis,1.12,5,0.0030026809651474535,0.22400000000000003
maternal effect,1.12,3,0.0030026809651474535,0.37333333333333335
Oxygen-18,1.12,2,0.0030026809651474535,0.56
Human Occupation,1.12,2,0.0030026809651474535,0.56
Phosphodiesterase 5 Inhibitors,1.12,2,0.0030026809651474535,0.56
carp,1.12,2,0.0030026809651474535,0.56
Time Series Data,1.12,2,0.0030026809651474535,0.56
"2-amino-3,3-dimethylbutanoic acid",1.12,2,0.0030026809651474535,0.56
wage,1.12,3,0.0030026809651474535,0.37333333333333335
Recurrence,1.12,5,0.0030026809651474535,0.22400000000000003
Health Outcomes,1.12,2,0.0030026809651474535,0.56
law (individual),1.12,2,0.0030026809651474535,0.56
herbivore,1.12,4,0.0030026809651474535,0.28
Motion estimation,1.12,2,0.0030026809651474535,0.56
Mental Life,1.12,2,0.0030026809651474535,0.56
Design Science Research,1.12,2,0.0030026809651474535,0.56
entry level,1.12,2,0.0030026809651474535,0.56
conservation areas,1.12,3,0.0030026809651474535,0.37333333333333335
Commonwealth of Nations,1.12,5,0.0030026809651474535,0.22400000000000003
agricultural soil,1.12,2,0.0030026809651474535,0.56
Crime Victims,1.12,3,0.0030026809651474535,0.37333333333333335
land restoration,1.12,2,0.0030026809651474535,0.56
collectivism,1.12,2,0.0030026809651474535,0.56
monument,1.12,2,0.0030026809651474535,0.56
economic integration,1.12,3,0.0030026809651474535,0.37333333333333335
Posterior Cruciate Ligament,1.12,2,0.0030026809651474535,0.56
Water transport,1.12,2,0.0030026809651474535,0.56
Conflict of Interest,1.12,3,0.0030026809651474535,0.37333333333333335
Catechol O-Methyltransferase,1.12,2,0.0030026809651474535,0.56
Back Pain,1.12,2,0.0030026809651474535,0.56
refuge,1.12,3,0.0030026809651474535,0.37333333333333335
Attentional Bias,1.12,2,0.0030026809651474535,0.56
fraudulent action,1.12,2,0.0030026809651474535,0.56
Independent Commission Against Corruption,1.12,4,0.0030026809651474535,0.28
Social Business,1.12,2,0.0030026809651474535,0.56
soil organic carbon,1.12,2,0.0030026809651474535,0.56
Success Criteria,1.12,2,0.0030026809651474535,0.56
sequential analysis,1.12,2,0.0030026809651474535,0.56
Bookplates,1.12,2,0.0030026809651474535,0.56
toxicity of pesticides,1.12,2,0.0030026809651474535,0.56
Performance Evaluation,1.12,2,0.0030026809651474535,0.56
media society,1.12,2,0.0030026809651474535,0.56
Managerial Performance,1.12,2,0.0030026809651474535,0.56
Local Labour Markets,1.12,2,0.0030026809651474535,0.56
Line Graph,1.12,3,0.0030026809651474535,0.37333333333333335
Capillary Electrochromatography,1.12,2,0.0030026809651474535,0.56
W 12,1.12,2,0.0030026809651474535,0.56
Gymnodiptychus pachycheilus,1.12,2,0.0030026809651474535,0.56
Speech intelligibility,1.12,2,0.0030026809651474535,0.56
protein supplements,1.12,2,0.0030026809651474535,0.56
Dentistry,1.12,2,0.0030026809651474535,0.56
industrial revolution,1.12,2,0.0030026809651474535,0.56
Airport Infrastructure,1.12,2,0.0030026809651474535,0.56
Alanine Transaminase,1.12,3,0.0030026809651474535,0.37333333333333335
Reactive Oxygen Species,1.12,3,0.0030026809651474535,0.37333333333333335
private law,1.12,2,0.0030026809651474535,0.56
Signs of the Times,1.12,2,0.0030026809651474535,0.56
International Investment law,1.12,2,0.0030026809651474535,0.56
Image-Guided Biopsy,1.12,2,0.0030026809651474535,0.56
Ivermectin,1.1199999999999999,2,0.0030026809651474526,0.5599999999999999
regulatory approach,1.1199999999999999,2,0.0030026809651474526,0.5599999999999999
Peer Review,1.1199999999999999,3,0.0030026809651474526,0.3733333333333333
Stereo Vision,1.1199999999999999,2,0.0030026809651474526,0.5599999999999999
bylaws,1.1199999999999999,2,0.0030026809651474526,0.5599999999999999
Masculinity,1.11,4,0.0029758713136729224,0.2775
illegality,1.11,2,0.0029758713136729224,0.555
nature conservation,1.11,2,0.0029758713136729224,0.555
North Atlantic Oscillation,1.11,2,0.0029758713136729224,0.555
Vocation,1.11,2,0.0029758713136729224,0.555
Organisation for Economic Co-Operation and Development,1.11,2,0.0029758713136729224,0.555
Resource-based Perspective,1.11,2,0.0029758713136729224,0.555
Polyphaga (Coleoptera),1.11,2,0.0029758713136729224,0.555
alternative economy,1.11,2,0.0029758713136729224,0.555
Urinary Catheters,1.11,2,0.0029758713136729224,0.555
Change Orders,1.11,2,0.0029758713136729224,0.555
Digestive System,1.11,2,0.0029758713136729224,0.555
Service Satisfaction,1.11,2,0.0029758713136729224,0.555
right to work,1.11,2,0.0029758713136729224,0.555
Statistical Inference,1.11,2,0.0029758713136729224,0.555
